Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1A","Saint-Louis",N,N,"",6,291,"Sansoucy","","Brigitte","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1A","Saint-Louis",N,N,"",6,291,"Tétreault","","Jacques","Green Party","Parti Vert",N,N,6
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1A","Saint-Louis",N,N,"",6,291,"Thi Lac","","Ève-Mary Thaï","Bloc Québécois","Bloc Québécois",Y,Y,84
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1A","Saint-Louis",N,N,"",6,291,"Tremblay","","Denise","Liberal","Libéral",N,N,23
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1A","Saint-Louis",N,N,"",6,291,"Vincelette","","René","Conservative","Conservateur",N,N,23
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1B","Saint-Louis",N,N,"",2,303,"Sansoucy","","Brigitte","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1B","Saint-Louis",N,N,"",2,303,"Tétreault","","Jacques","Green Party","Parti Vert",N,N,2
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1B","Saint-Louis",N,N,"",2,303,"Thi Lac","","Ève-Mary Thaï","Bloc Québécois","Bloc Québécois",Y,Y,95
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1B","Saint-Louis",N,N,"",2,303,"Tremblay","","Denise","Liberal","Libéral",N,N,14
24063,Saint-Hyacinthe--Bagot","Saint-Hyacinthe--Bagot"," 1B","Saint-Louis",N,N,"",2,303,"Vincelette","","René","Conservative","Conservateur",N,N,26
