Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1A","Montréal",N,N,"",1,243,"Berthiaume","","Jean-Patrick","neorhino.ca","neorhino.ca",N,N,0
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1A","Montréal",N,N,"",1,243,"Bigras","","Bernard","Bloc Québécois","Bloc Québécois",Y,Y,43
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1A","Montréal",N,N,"",1,243,"Boulerice","","Alexandre","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1A","Montréal",N,N,"",1,243,"Boulianne","","Sylvie","Conservative","Conservateur",N,N,10
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1A","Montréal",N,N,"",1,243,"Chénier","","Stéphane","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1A","Montréal",N,N,"",1,243,"Dugré","","Michel","No Affiliation","Aucune appartenance",N,N,0
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1A","Montréal",N,N,"",1,243,"Larochelle","","Vincent","Green Party","Parti Vert",N,N,5
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1A","Montréal",N,N,"",1,243,"Théodore","","Marjorie","Liberal","Libéral",N,N,24
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1B","Montréal",N,N,"",1,232,"Berthiaume","","Jean-Patrick","neorhino.ca","neorhino.ca",N,N,1
24061,Rosemont--La Petite-Patrie","Rosemont--La Petite-Patrie"," 1B","Montréal",N,N,"",1,232,"Bigras","","Bernard","Bloc Québécois","Bloc Québécois",Y,Y,46
