Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 1","Floradale",N,N,"",1,336,"Albrecht","","Harold","Conservative","Conservateur",Y,Y,79
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 1","Floradale",N,N,"",1,336,"Da Silva","","Orlando","Liberal","Libéral",N,N,24
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 1","Floradale",N,N,"",1,336,"Kropf","","Jamie","Green Party","Parti Vert",N,N,11
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 1","Floradale",N,N,"",1,336,"McNeil","","Rod","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 2","Woolwich",N,N,"",1,319,"Albrecht","","Harold","Conservative","Conservateur",Y,Y,58
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 2","Woolwich",N,N,"",1,319,"Da Silva","","Orlando","Liberal","Libéral",N,N,21
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 2","Woolwich",N,N,"",1,319,"Kropf","","Jamie","Green Party","Parti Vert",N,N,10
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 2","Woolwich",N,N,"",1,319,"McNeil","","Rod","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 3","West Montrose",N,N,"",0,460,"Albrecht","","Harold","Conservative","Conservateur",Y,Y,122
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 3","West Montrose",N,N,"",0,460,"Da Silva","","Orlando","Liberal","Libéral",N,N,52
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 3","West Montrose",N,N,"",0,460,"Kropf","","Jamie","Green Party","Parti Vert",N,N,21
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 3","West Montrose",N,N,"",0,460,"McNeil","","Rod","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 4A","Winterbourne",N,N,"",0,383,"Albrecht","","Harold","Conservative","Conservateur",Y,Y,123
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 4A","Winterbourne",N,N,"",0,383,"Da Silva","","Orlando","Liberal","Libéral",N,N,62
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 4A","Winterbourne",N,N,"",0,383,"Kropf","","Jamie","Green Party","Parti Vert",N,N,32
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 4A","Winterbourne",N,N,"",0,383,"McNeil","","Rod","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 4B","Winterbourne",N,N,"",0,395,"Albrecht","","Harold","Conservative","Conservateur",Y,Y,111
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 4B","Winterbourne",N,N,"",0,395,"Da Silva","","Orlando","Liberal","Libéral",N,N,69
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 4B","Winterbourne",N,N,"",0,395,"Kropf","","Jamie","Green Party","Parti Vert",N,N,31
35038,Kitchener--Conestoga","Kitchener--Conestoga"," 4B","Winterbourne",N,N,"",0,395,"McNeil","","Rod","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
