Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35031,Hamilton Centre","Hamilton-Centre"," 1","Hamilton ",N,N,"",0,331,"Christopherson","","David","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,55
35031,Hamilton Centre","Hamilton-Centre"," 1","Hamilton ",N,N,"",0,331,"Giles","","Anthony","Libertarian","Libertarien",N,N,1
35031,Hamilton Centre","Hamilton-Centre"," 1","Hamilton ",N,N,"",0,331,"Livingstone","","John","Green Party","Parti Vert",N,N,3
35031,Hamilton Centre","Hamilton-Centre"," 1","Hamilton ",N,N,"",0,331,"Nussey","","Lisa","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35031,Hamilton Centre","Hamilton-Centre"," 1","Hamilton ",N,N,"",0,331,"O'Connor","","Leon","Conservative","Conservateur",N,N,13
35031,Hamilton Centre","Hamilton-Centre"," 1","Hamilton ",N,N,"",0,331,"Sparrow","","Ryan","Communist","Communiste",N,N,0
35031,Hamilton Centre","Hamilton-Centre"," 1","Hamilton ",N,N,"",0,331,"Wilson","","Helen M.","Liberal","Libéral",N,N,9
35031,Hamilton Centre","Hamilton-Centre"," 2","Hamilton ",N,N,"",0,325,"Christopherson","","David","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,70
35031,Hamilton Centre","Hamilton-Centre"," 2","Hamilton ",N,N,"",0,325,"Giles","","Anthony","Libertarian","Libertarien",N,N,2
35031,Hamilton Centre","Hamilton-Centre"," 2","Hamilton ",N,N,"",0,325,"Livingstone","","John","Green Party","Parti Vert",N,N,4
35031,Hamilton Centre","Hamilton-Centre"," 2","Hamilton ",N,N,"",0,325,"Nussey","","Lisa","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35031,Hamilton Centre","Hamilton-Centre"," 2","Hamilton ",N,N,"",0,325,"O'Connor","","Leon","Conservative","Conservateur",N,N,26
35031,Hamilton Centre","Hamilton-Centre"," 2","Hamilton ",N,N,"",0,325,"Sparrow","","Ryan","Communist","Communiste",N,N,0
35031,Hamilton Centre","Hamilton-Centre"," 2","Hamilton ",N,N,"",0,325,"Wilson","","Helen M.","Liberal","Libéral",N,N,13
35031,Hamilton Centre","Hamilton-Centre"," 3","Hamilton ",N,N,"",0,430,"Christopherson","","David","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,92
