party,date,avg,sd,eff_n,lower,upper,region
Conservative,2021-04-14,0.29838096568281125,0.017916801487667364,8.583908064371021,0.2882986930712109,0.3084632382944116,National
Conservative,2021-04-15,0.29806249335002427,0.017747705523739915,9.004270869738939,0.28831170013456753,0.307813286565481,National
Conservative,2021-04-16,0.2976125416845093,0.01740227364808441,9.550765930211478,0.28830172155340117,0.3069233618156174,National
Conservative,2021-04-17,0.29768542545196486,0.01751462752606362,10.288769773256908,0.2886680250522373,0.30670282585169245,National
Conservative,2021-04-18,0.29785100719030666,0.01697449708419061,9.980019423177593,0.2889698486636493,0.30673216571696404,National
Conservative,2021-04-19,0.29691274471210993,0.016550104049847865,9.492297049093654,0.28799700666122646,0.30582848276299346,National
Conservative,2021-04-20,0.2960780232642405,0.016150122786306422,9.168423057395017,0.2872182767258397,0.30493776980264115,National
Conservative,2021-04-21,0.2942368659706334,0.01622515383131137,8.51522454878803,0.28502461430160075,0.30344911763966603,National
Conservative,2021-04-22,0.29259515595866287,0.016271673664374993,8.064324040883488,0.2831636144167392,0.3020266975005865,National
Conservative,2021-04-23,0.2923695832466594,0.01665223643286772,8.236408225850337,0.28281535125258966,0.30192381524072903,National
Conservative,2021-04-24,0.2925407568854589,0.01687544332172476,8.75704504443386,0.28314297324525356,0.3019385405256643,National
Conservative,2021-04-25,0.2926058861113545,0.01705318072871994,9.228900434697568,0.2833287865338344,0.30188298568887467,National
Conservative,2021-04-26,0.2938031572507197,0.016886149233432294,9.881273338405837,0.28492308629074276,0.3026832282106966,National
Conservative,2021-04-27,0.29478947961613644,0.016707161706650632,10.419739123899124,0.28622281034961505,0.30335614888265794,National
Conservative,2021-04-28,0.2942035762281052,0.016779937540987593,11.281566180169886,0.2859643615663118,0.30244279088989867,National
Conservative,2021-04-29,0.29430643110223453,0.01686606765278885,11.905848121076062,0.2862544374201361,0.30235842478433306,National
Conservative,2021-04-30,0.2929795344739966,0.01720469256356887,11.423530913803841,0.28450670820093815,0.30145236074705517,National
Conservative,2021-05-01,0.29184433486875383,0.017529171852934178,11.111940886392018,0.2830764560000905,0.3006122137374172,National
Conservative,2021-05-02,0.2908297421804042,0.017841859981540024,10.89643264917347,0.28182912179559194,0.2998303625652165,National
Conservative,2021-05-03,0.28990777512882876,0.018155041287214086,10.716781074563425,0.28069645104755037,0.29911909921010726,National
Conservative,2021-05-04,0.2871529640549172,0.018967482584230966,9.617371188585592,0.27694785651781695,0.29735807159201744,National
Conservative,2021-05-05,0.2861174039229849,0.019515551611545518,9.734110738913218,0.2756800863462875,0.2965547214996823,National
Conservative,2021-05-06,0.28509037118607444,0.02005382430378004,9.766504891819242,0.27438878271136885,0.29579195966078,National
Conservative,2021-05-07,0.28408133794215235,0.020585154020437552,9.752930460443176,0.27310879451776293,0.2950538813665418,National
Conservative,2021-05-08,0.2840653690206575,0.020642692892908664,8.824440939961123,0.27253937434844977,0.29559136369286526,National
Conservative,2021-05-09,0.2857779706374878,0.020253347030181824,9.05063031686492,0.27464763417067073,0.2969083071043048,National
Conservative,2021-05-10,0.28896197901241527,0.020377478997605284,8.709266826892465,0.27749380828436687,0.30043014974046367,National
Conservative,2021-05-11,0.29166495318665253,0.02050448549817214,8.420540216878228,0.27994727553637894,0.3033826308369262,National
Conservative,2021-05-12,0.2940586799050126,0.020628325316100486,8.162865165890683,0.2821378905417144,0.3059794692683108,National
Conservative,2021-05-13,0.2949287602057547,0.020577789843206386,8.284282033985324,0.2831335108060645,0.3067240096054449,National
Conservative,2021-05-14,0.2958685540467754,0.020552726148418524,8.378131714139624,0.28414429660806195,0.3075928114854888,National
Conservative,2021-05-15,0.2959469005349861,0.019777894720545926,8.392297386283154,0.2847085163417816,0.30718528472819073,National
Conservative,2021-05-16,0.2972947968792372,0.01915709392625804,8.202985683897607,0.28627890078209123,0.30831069297638336,National
Conservative,2021-05-17,0.29856786183087264,0.018620607330563067,8.053752389344883,0.28775340554802353,0.3093823181137217,National
Conservative,2021-05-18,0.30011626071861314,0.018769038176340187,8.481632647414667,0.28948171748540846,0.31075080395181776,National
Conservative,2021-05-19,0.3015618838646284,0.018858852380858042,8.785055623817277,0.29103863173788,0.31208513599137666,National
Conservative,2021-05-20,0.3000340387028352,0.019664023882673104,8.737932232649314,0.28897500112264146,0.31109307628302885,National
Conservative,2021-05-21,0.2977448629063461,0.02030309926671618,8.907136655790925,0.28643850177094715,0.3090512240417452,National
Conservative,2021-05-22,0.29683403231677297,0.020009319352139503,8.681513864589148,0.28555269180856613,0.3081153728249798,National
Conservative,2021-05-23,0.2952103707062977,0.01966582699534599,8.444085174031533,0.283985740241213,0.3064350011713823,National
Conservative,2021-05-24,0.2937611750576069,0.0193432410500719,8.28297239401916,0.2826265024776432,0.3048958476375706,National
Conservative,2021-05-25,0.2943806017695568,0.018566669544847515,8.98411336405324,0.28413727182389403,0.3046239317152196,National
Conservative,2021-05-26,0.2947875088319851,0.017831300653358886,9.537588637425909,0.2852314123497933,0.304343605314177,National
Conservative,2021-05-27,0.29495149670292087,0.017737156693822965,9.624665104206587,0.2855062204427441,0.30439677296309753,National
Conservative,2021-05-28,0.29585093642818977,0.01772020772511441,9.818718011970104,0.2865181093788976,0.305183763477482,National
Conservative,2021-05-29,0.29661489262306245,0.01768652565758272,9.98719150295969,0.2873762235163992,0.30585356172972566,National
Conservative,2021-05-30,0.2972980426695534,0.017645386584848887,10.141835552833726,0.2881430545205112,0.3064530308185955,National
Conservative,2021-05-31,0.29791975649993774,0.01759876248491347,10.289501573806929,0.2888428753193432,0.30699663768053215,National
Conservative,2021-06-01,0.2976072651726266,0.01778695371515772,11.168375945098346,0.2888259683901373,0.30638856195511577,National
Conservative,2021-06-02,0.29739146736989186,0.017938778633953413,11.8179745463332,0.2887946811564644,0.3059882535833193,National
Conservative,2021-06-03,0.29587914042035324,0.01771273788683104,10.79204924473245,0.28673129261706476,0.30502698822364177,National
Conservative,2021-06-04,0.2945878274818231,0.01756212388006864,9.868892419254555,0.2850130637074903,0.3041625912561559,National
Conservative,2021-06-05,0.2938593137095847,0.01653044758646907,8.69930816826612,0.28429068592777046,0.30342794149139884,National
Conservative,2021-06-06,0.2918869415368156,0.01656214404422499,7.758443690459077,0.28185471613013613,0.30191916694349513,National
Conservative,2021-06-07,0.2900746033637044,0.01649668512082363,6.928883402292515,0.27971461408854525,0.3004345926388636,National
Conservative,2021-06-08,0.2897357284588512,0.01677446363536616,7.6817789534278305,0.2797697328052951,0.2997017241124073,National
Conservative,2021-06-09,0.2892963891278192,0.016948743370307048,8.29071717853105,0.27960947239605316,0.29898330585958516,National
Conservative,2021-06-10,0.2883743591127498,0.017995473205025952,9.09654454927147,0.2785268964164826,0.298221821809017,National
Conservative,2021-06-11,0.2870430008202137,0.018455835479011657,9.028558993531714,0.27687062492415543,0.2972153767162719,National
Conservative,2021-06-12,0.2858668195227518,0.01898328225534579,9.052096341528264,0.2754144548385026,0.296319184207001,National
Conservative,2021-06-13,0.2851290531551013,0.01876679493123696,8.931058144972074,0.27473066654119915,0.2955274397690034,National
Conservative,2021-06-14,0.2843521926084327,0.018620052765612054,8.9372703431661,0.27403404335279713,0.29467034186406826,National
Conservative,2021-06-15,0.28357029118560684,0.018502420632172983,9.042015741854085,0.2733576283904969,0.2937829539807169,National
Conservative,2021-06-16,0.2845071611135611,0.017925554573332704,9.820634789266752,0.2750416056868831,0.29397271654023915,National
Conservative,2021-06-17,0.2851941258215002,0.017363666522427317,10.472425519785844,0.2763306452356615,0.29405760640733897,National
Conservative,2021-06-18,0.28535485562921487,0.017568391610230594,11.243380746070276,0.2767175043697126,0.2939922068887172,National
Conservative,2021-06-19,0.2863629888134842,0.017425995400180704,10.86122443235546,0.27760101676546356,0.29512496086150486,National
Conservative,2021-06-20,0.2851961463782075,0.017562812259089455,10.35275777282374,0.27609933615449195,0.2942929566019231,National
Conservative,2021-06-21,0.28419779161101383,0.017710620513545293,9.954508770316918,0.27484814601446783,0.29354743720755994,National
Conservative,2021-06-22,0.2832874080567295,0.0178571941510612,9.627781832144338,0.2737349179296127,0.2928398981838462,National
Conservative,2021-06-23,0.28237968216345466,0.017978638356357553,9.309751722799051,0.2726479682973104,0.29211139602959885,National
Conservative,2021-06-24,0.28066100920077186,0.018406453566559157,10.004459171675418,0.2710439348951212,0.2902780835064226,National
Conservative,2021-06-25,0.2811349963267952,0.018524812625695948,10.753322886479388,0.2718221487403082,0.290447843913282,National
Conservative,2021-06-26,0.2814518514110273,0.018607257207705008,11.345312951814202,0.2723528033743115,0.29055089944774315,National
Conservative,2021-06-27,0.2816874760260699,0.01867703742224324,11.82666913065183,0.2727434700500553,0.29063148200208455,National
Conservative,2021-06-28,0.2819404535410489,0.018754523746340193,12.293287290628694,0.27313327323640013,0.29074763384569763,National
Conservative,2021-06-29,0.279816724392168,0.01945859676547982,11.278270684524056,0.26991697078519433,0.28971647799914163,National
Conservative,2021-06-30,0.27801871504709613,0.020182903802994027,10.447258526962651,0.267260764522081,0.28877666557211124,National
Conservative,2021-07-01,0.27641438626838116,0.020893008635482387,9.750877964777214,0.2649475004824639,0.2878812720542984,National
Conservative,2021-07-02,0.2766781973006503,0.021497281364680886,8.427699134831615,0.26404727053622673,0.28930912406507375,National
Conservative,2021-07-03,0.2767491592087558,0.022110016688261354,7.293376573233061,0.26319164589700006,0.2903066725205115,National
Conservative,2021-07-04,0.2790937141513701,0.02207029001094446,7.716247692455866,0.26595341888650337,0.2922340094162369,National
Conservative,2021-07-05,0.2810275716259887,0.021992339749072477,8.010373252239456,0.26815044467789917,0.2939046985740782,National
Conservative,2021-07-06,0.2827082385741961,0.021910927208329524,8.214601170587674,0.27000454875910035,0.29541192838929187,National
Conservative,2021-07-07,0.28247689236196777,0.02191884296375616,9.083274245188806,0.270448034903467,0.2945057498204685,National
Conservative,2021-07-08,0.2823700041626135,0.021916680003005135,9.754807646757863,0.2707887221244697,0.29395128620075733,National
Conservative,2021-07-09,0.28230321503600964,0.021906869439440597,10.342789718432702,0.2710754768447271,0.29353095322729217,National
Conservative,2021-07-10,0.2821868131061467,0.021848304535583684,10.804482567880015,0.2712399337536036,0.2931336924586897,National
Conservative,2021-07-11,0.28208880076047926,0.021791453526921307,11.20197865788039,0.2713697230362954,0.29280787848466316,National
Conservative,2021-07-12,0.28200067670310186,0.02173691477800646,11.546114079239691,0.27146965663766315,0.2925316967685405,National
Conservative,2021-07-13,0.28193186551070504,0.021703875680503422,11.82783487845756,0.2715462234022452,0.2923175076191649,National
Conservative,2021-07-14,0.28186586173299216,0.021673638261435983,12.070914842760974,0.2716008676473149,0.2921308558186694,National
Conservative,2021-07-15,0.2847913202208355,0.021542612941006747,10.452816031120378,0.2728842611601605,0.29669837928151044,National
Conservative,2021-07-16,0.287290571885892,0.021554455826796385,8.917762443947108,0.2739660423546936,0.30061510141709047,National
Conservative,2021-07-17,0.2892588721750456,0.020525468338202773,7.258855751899418,0.27523359665904595,0.3032841476910451,National
Conservative,2021-07-18,0.2896498281429002,0.019277382075681714,5.985762273076695,0.27556492605611793,0.3037347302296824,National
Conservative,2021-07-19,0.2901244732584932,0.018139506269820006,4.784631153373609,0.2759921060088491,0.3042568405081374,National
Conservative,2021-07-20,0.2885470829560234,0.017097443514460815,5.471077532895258,0.2761718538938124,0.3009223120182344,National
Conservative,2021-07-21,0.2873032912909279,0.01598445027100164,6.144483018850348,0.27648222483925144,0.2981243577426044,National
Conservative,2021-07-22,0.28649304517055063,0.015971364766839403,6.940901442585144,0.2764878589467533,0.296498231394348,National
Conservative,2021-07-23,0.28724319559332634,0.016203366906731284,7.404828348464497,0.2774271624870054,0.2970592286996473,National
Conservative,2021-07-24,0.2878692949775198,0.01636081633885284,7.810366828591275,0.27822668793111,0.2975119020239296,National
Conservative,2021-07-25,0.2899851278733969,0.016828942622055566,7.65513836987234,0.2799064210365751,0.30006383471021875,National
Conservative,2021-07-26,0.29191906988617594,0.0173072784150076,7.5509472946400225,0.28147381107391356,0.3023643286984384,National
Conservative,2021-07-27,0.2937504418495235,0.017789016818189778,7.5038157706586315,0.28298975760731904,0.304511126091728,National
Conservative,2021-07-28,0.2954763114731163,0.018248164917711956,7.509779601287519,0.2844558196877406,0.3064968032584921,National
Conservative,2021-07-29,0.2971262191451938,0.018699167113596146,7.540458429841119,0.28587102138028603,0.3083814169101016,National
Conservative,2021-07-30,0.29633560004809445,0.018920363675444113,8.151104401407853,0.2854066218680852,0.30726457822810366,National
Conservative,2021-07-31,0.29296321292977673,0.0199821720525193,7.868504738155788,0.281026177323303,0.30490024853625053,National
Conservative,2021-08-01,0.29091088561810546,0.020629653489690036,7.698695587094062,0.27843099519326947,0.3033907760429414,National
Conservative,2021-08-02,0.2890080219485997,0.021254703906550466,7.5846152075081275,0.27607705674242194,0.30193898715477746,National
Conservative,2021-08-03,0.2872459296291474,0.021870832426864665,7.485477986464694,0.2738977663204903,0.3005940929378045,National
Conservative,2021-08-04,0.28559641986148837,0.022461037638518803,7.409267291250406,0.27187448109881596,0.2993183586241609,National
Conservative,2021-08-05,0.28678804673887326,0.02217148272201568,8.06777246572992,0.27390479127965445,0.2996713021980921,National
Conservative,2021-08-06,0.286898766087858,0.02223575229253811,8.540608797975903,0.27436458117644114,0.29943295099927497,National
Conservative,2021-08-07,0.28700633721517915,0.022286182736339588,8.91062943968443,0.27471457730801185,0.29929809712234645,National
Conservative,2021-08-08,0.28709020100327665,0.022316805486487283,9.230311194230518,0.2749992665526474,0.29918113545390596,National
Conservative,2021-08-09,0.2879254014154695,0.02165542779864269,8.540514056873805,0.27560277396719685,0.3002480288637422,National
Conservative,2021-08-10,0.2886933089340859,0.021034089971550145,8.000748572823069,0.2762941704243863,0.30109244744378555,National
Conservative,2021-08-11,0.28936484435426424,0.019911775262716043,7.541438268729697,0.27729352130929047,0.301436167399238,National
Conservative,2021-08-12,0.29049799599052206,0.018536847563164892,7.091027077553785,0.27892125036332055,0.3020747416177237,National
Conservative,2021-08-13,0.29125204214756995,0.017202060147727245,7.048651040627368,0.28035843062506904,0.3021456536700708,National
Conservative,2021-08-14,0.29165422086760473,0.01634161459804883,7.758215873636852,0.28184858374249233,0.30145985799271713,National
Conservative,2021-08-15,0.29301054412365296,0.015498120034362095,8.391614547887864,0.2841299996180875,0.3018910886292185,National
Conservative,2021-08-16,0.294265093933756,0.015235037642515697,9.110263363579724,0.28591584487908084,0.3026143429884312,National
Conservative,2021-08-17,0.29495121523500134,0.01528407544326788,9.902912748492323,0.2869478327080291,0.3029545977619737,National
NDP,2020-01-01,0.18172062786960635,0.010252242451465055,3.747626607909415,0.1730089610283187,0.190432294710894,National
NDP,2020-01-02,0.18170966814746142,0.010318492622198555,3.7681615845286642,0.17296563632731793,0.19045369996760494,National
NDP,2020-01-03,0.1816999862571298,0.010385401217425897,3.787410246900351,0.17292165282381178,0.19047831969044784,National
NDP,2020-01-04,0.18169142159149568,0.0104532662709255,3.805497694375938,0.17287675211783077,0.19050609106516062,National
NDP,2020-01-05,0.1814195080547482,0.009280107931123023,3.3654514920610046,0.173183990502748,0.18965502560674846,National
NDP,2020-01-06,0.18116496745752864,0.00819439329051228,2.9582601465289047,0.1734531008958622,0.18887683401919508,National
NDP,2020-01-07,0.18092366931606824,0.007167142895866549,2.5786670649232795,0.173708386786444,0.18813895184569246,National
NDP,2020-01-08,0.18069325250456086,0.006183469870961475,2.223709116839468,0.17396037857329383,0.1874261264358279,National
NDP,2020-01-09,0.18047209540363754,0.0052339266115793755,1.8912783269797004,0.1742146354334143,0.18672955537386077,National
NDP,2020-01-10,0.18052331491743479,0.005554106235807427,2.0367815681078314,0.17412108705417823,0.18692554278069137,National
NDP,2020-01-11,0.18056512007359277,0.005810785433061745,2.1679135187692156,0.17407175506914924,0.18705848507803635,National
NDP,2020-01-12,0.1806007687022281,0.006029239429786138,2.288781236609361,0.17404338635475247,0.18715815104970374,National
NDP,2020-01-13,0.18063189470780516,0.006221371801794931,2.4013211790921978,0.17402608085847254,0.18723770855713776,National
NDP,2020-01-14,0.18065950418475268,0.006394162678167781,2.5067109498703353,0.1740146537981597,0.1873043545713457,National
NDP,2020-01-15,0.18068428250058827,0.006552189911476045,2.6057730547451015,0.17400609979125922,0.18736246520991734,National
NDP,2020-01-16,0.18070672590876055,0.006698674997303683,2.6991345847315875,0.1739985661495151,0.18741488566800607,National
NDP,2020-01-17,0.1737029185474337,0.01241826509339242,2.7244333565744445,0.1612356979333444,0.18617013916152297,National
NDP,2020-01-18,0.16696284521389002,0.018163018675296457,2.7668694126883078,0.14892290667176514,0.1850027837560149,National
NDP,2020-01-19,0.16390137707950442,0.02384231167832635,2.9231898187645142,0.14101756643896862,0.1867851877200402,National
NDP,2020-01-20,0.1606287787811608,0.02953910555605954,3.1140118721547,0.1330873624503627,0.18817019511195893,National
NDP,2020-01-21,0.1572137475781974,0.035324381584453335,3.3067742922454526,0.12499717594183055,0.18943031921456424,National
NDP,2020-01-22,0.1607776603632209,0.03550457734802462,3.572145891353744,0.12971832761854457,0.19183699310789729,National
NDP,2020-01-23,0.16405443456436838,0.035627025472938396,3.8223295115716978,0.13405284143737775,0.19405602769135907,National
NDP,2020-01-24,0.16364250054064627,0.03578357256151253,3.9591820961669044,0.13404502884797975,0.19323997223331285,National
NDP,2020-01-25,0.1634395850017804,0.03589310610059217,4.061288227727734,0.13412638668737412,0.19275278331618673,National
NDP,2020-01-26,0.16338203236228732,0.03588667620471502,4.160743186047291,0.13443007732062,0.19233398740395463,National
NDP,2020-01-27,0.16337603710001264,0.03587761627163978,4.249479536545719,0.1347374828153308,0.19201459138469448,National
NDP,2020-01-28,0.1634001614389839,0.035870332239549926,4.33037735018275,0.1350377246283685,0.1917625982495993,National
NDP,2020-01-29,0.16343645358034678,0.036006529183692695,4.396376066052364,0.1351844230118689,0.1916884841488246,National
NDP,2020-01-30,0.16672383083224168,0.034076897276845444,4.03406922160602,0.13867445291538547,0.19477320874909793,National
NDP,2020-01-31,0.16969730178695044,0.03245925003442544,3.7382354839315584,0.14190779323477043,0.19748681033913046,National
NDP,2020-02-01,0.17245773144517274,0.03102994949878248,3.4914193203195696,0.1449853609591623,0.19993010193118316,National
NDP,2020-02-02,0.17505612546385266,0.029731935058435643,3.283526664416557,0.14794818394397083,0.20216406698373443,National
NDP,2020-02-03,0.1775304107599574,0.02839266252709551,3.116390836815448,0.150959864677203,0.20410095684271173,National
NDP,2020-02-04,0.17665650480145004,0.02920121753431486,3.3994020804111242,0.1505353359691041,0.20277767363379598,National
NDP,2020-02-05,0.1760109781088052,0.0297655671783377,3.6346015745703326,0.15028359739652808,0.2017383588210823,National
NDP,2020-02-06,0.17552617313540747,0.030385890835646894,3.7978830110323045,0.1498610928329724,0.20119125343784255,National
NDP,2020-02-07,0.175134528014149,0.030930591107541944,3.9332346177534054,0.14947536740682202,0.20079368862147598,National
NDP,2020-02-08,0.17481091176746275,0.031426064964768505,4.045964373999218,0.1491098025866579,0.20051202094826753,National
NDP,2020-02-09,0.17453914173400867,0.031888394580985316,4.139853635724336,0.1487551992230663,0.200323084244951,National
NDP,2020-02-10,0.17430809836610642,0.032328144321658675,4.217734123385618,0.1484059555352763,0.2002102411969365,National
NDP,2020-02-11,0.17408590691308445,0.032565610402587805,4.320791752158419,0.14830830557849586,0.19986350824767302,National
NDP,2020-02-12,0.17376201491031334,0.033042930691391414,4.35250548586227,0.1477020904845277,0.199821939336099,National
NDP,2020-02-13,0.17339723288622227,0.033909463156460526,4.313235914055985,0.14650286347376656,0.20029160229867798,National
NDP,2020-02-14,0.1730437646356729,0.03478008010682355,4.26253403682879,0.14528225196358394,0.20080527730776182,National
NDP,2020-02-15,0.17269901852803726,0.03565750026660147,4.2014215303170115,0.14403912387053827,0.20135891318553623,National
NDP,2020-02-16,0.17236093351652407,0.03654400764003294,4.1307645787861835,0.14277252383848252,0.20194934319456567,National
NDP,2020-02-17,0.17215669871952852,0.037185383500503225,4.113566276221472,0.1419967515538803,0.2023166458851767,National
NDP,2020-02-18,0.17201959065416533,0.03743824423174122,4.151388740006173,0.141793365454187,0.20224581585414367,National
NDP,2020-02-19,0.17189273561724344,0.037692576676945734,4.186280265511626,0.1415883880886717,0.20219708314581514,National
NDP,2020-02-20,0.17177497962553545,0.03794974121861676,4.218565177491927,0.14138095403023965,0.2021690052208312,National
NDP,2020-02-21,0.169556700749781,0.0361547318559417,4.05111796152624,0.14006418988085903,0.19904921161870298,National
NDP,2020-02-22,0.16763936108534996,0.034645406056027506,3.99219537407694,0.13918001682469516,0.1960987053460048,National
NDP,2020-02-23,0.16592273455280643,0.033304693195316516,4.0061010526785,0.13857759199132214,0.1932678771142907,National
NDP,2020-02-24,0.16435619023997847,0.032079425127383036,4.071796000140246,0.13817569847187333,0.1905366820080836,National
NDP,2020-02-25,0.16692465826980518,0.028093835685041407,3.538053913987523,0.14205469508328328,0.19179462145632709,National
NDP,2020-02-26,0.1744762477733665,0.026303958648541598,3.338351814723455,0.15053170941859328,0.19842078612813976,National
NDP,2020-02-27,0.18151199110429136,0.024421139502411888,3.0572280736545814,0.1582697799509262,0.2047542022576565,National
NDP,2020-02-28,0.18820528231984546,0.022495956258414683,2.7221872285141737,0.16552774812949356,0.2108828165101974,National
NDP,2020-02-29,0.19463955741146602,0.020547510514225882,2.3508882818607146,0.17244030548826328,0.2168388093346688,National
NDP,2020-03-01,0.19728242848648875,0.020127734311263686,2.646369940233094,0.17681263075506365,0.21775222621791376,National
NDP,2020-03-02,0.1969703889813384,0.019746472420948128,2.8597046946526206,0.17756835121153863,0.21637242675113816,National
NDP,2020-03-03,0.1968170628578406,0.019287286296745393,3.0772299655290647,0.1785312608241819,0.21510286489149935,National
NDP,2020-03-04,0.1967576209618546,0.01878417766406621,3.29827137457846,0.17961150859469005,0.2139037333290191,National
NDP,2020-03-05,0.19676463708504552,0.018251056944841842,3.5215106665109532,0.18076913314769189,0.2127601410223992,National
NDP,2020-03-06,0.1964366672089032,0.01905722118259399,3.6698416380623113,0.18007770046306634,0.2127956339547401,National
NDP,2020-03-07,0.19615587935135442,0.019726363419684596,3.7747411060827503,0.1794589947562931,0.21285276394641578,National
NDP,2020-03-08,0.19590749533948598,0.02031792154078056,3.856101515475372,0.17889119254411598,0.21292379813485596,National
NDP,2020-03-09,0.19568424643893656,0.020857884210177362,3.9221169765872794,0.17836216863762103,0.21300632424025207,National
NDP,2020-03-10,0.19548164029177773,0.02136078991603643,3.9770027850729877,0.17786375018542672,0.21309953039812876,National
NDP,2020-03-11,0.1952493357565243,0.021776180513922,4.0456922870336225,0.17744165282141972,0.2130570186916289,National
NDP,2020-03-12,0.19502986474204048,0.02216618441188859,4.1092842332153765,0.1770438165757807,0.2130159129083003,National
NDP,2020-03-13,0.19482163722320936,0.022535530544770366,4.168770895817113,0.1766666419001802,0.21297663254623847,National
NDP,2020-03-14,0.19462339463091288,0.02288782411174554,4.224848757601801,0.17630721874237848,0.21293957051944729,National
NDP,2020-03-15,0.19443411526296073,0.0232259086568301,4.27802610103433,0.1759631463381292,0.21290508418779225,National
NDP,2020-03-16,0.19425295281025148,0.023552090293576185,4.328686105920484,0.17563240983412348,0.2128734957863795,National
NDP,2020-03-17,0.18222231635597347,0.027808314782438164,3.867604873904425,0.15678186025322377,0.20766277245872314,National
NDP,2020-03-18,0.17115609926364583,0.03282643650303627,3.4321689615324393,0.13844745951854828,0.2038647390087434,National
NDP,2020-03-19,0.16080880837050798,0.038074367098756896,3.029458136418513,0.12106177182301418,0.20055584491800177,National
NDP,2020-03-20,0.15086720315282237,0.04368831028546347,2.6365506046394698,0.1038755240374497,0.19785888226819504,National
NDP,2020-03-21,0.14139647017091853,0.04939082707803032,2.264730669863222,0.08736456028534416,0.19542838005649293,National
NDP,2020-03-22,0.14418591647270596,0.05120579288886247,2.42071658342585,0.08997931455422739,0.1983925183911845,National
NDP,2020-03-23,0.14242116756583592,0.04834855152663439,2.4218769985792283,0.09146606837070334,0.19337626676096847,National
NDP,2020-03-24,0.14040613746669398,0.04575685122084131,2.4363224509903363,0.09237295361539517,0.18843932131799274,National
NDP,2020-03-25,0.13835495482284035,0.04311359372226532,2.47398903913746,0.09342226817281515,0.18328764147286547,National
NDP,2020-03-26,0.13614789788094228,0.04060797780706946,2.5166366928844743,0.09411091238492214,0.17818488337696237,National
NDP,2020-03-27,0.13381549891052485,0.03822264090828205,2.5625607715366088,0.09449608463073556,0.17313491319031413,National
NDP,2020-03-28,0.13532983059152234,0.039875985913960764,2.7540262027917213,0.09577338359340506,0.17488627758963965,National
NDP,2020-03-29,0.13660984638965248,0.04113788197349647,2.9135979436653603,0.09694267408856125,0.1762770186907437,National
NDP,2020-03-30,0.13773597207992605,0.04217106652325301,3.052496411330688,0.09801369187796793,0.1774582522818841,National
NDP,2020-03-31,0.13849339531866461,0.043182626276892525,3.144057132483968,0.09842810241684759,0.17855868822048165,National
NDP,2020-04-01,0.14045097731039966,0.040168786941816116,2.9906824687016225,0.10245505265233609,0.17844690196846327,National
NDP,2020-04-02,0.14213089539751342,0.0374206266021438,2.8739331130380856,0.10611886626020348,0.17814292453482336,National
NDP,2020-04-03,0.14359663392991667,0.03482123624860437,2.78199800518041,0.10952966521232654,0.17766360264750675,National
NDP,2020-04-04,0.14488631743687833,0.03232104521335827,2.7086811585643367,0.11273902212709283,0.17703361274666385,National
NDP,2020-04-05,0.14628005984680653,0.029760744232213466,2.6822204113486063,0.11634857767533462,0.17621154201827846,National
NDP,2020-04-06,0.14625232612159975,0.03117053645589219,2.900769142955967,0.11612107886953338,0.17638357337366614,National
NDP,2020-04-07,0.14631242008889486,0.03227602825982406,3.0829369447807737,0.1160569354879611,0.1765679046898286,National
NDP,2020-04-08,0.14642101238643362,0.033205501695845144,3.240546040375713,0.11606597596301364,0.17677604880985362,National
NDP,2020-04-09,0.14655919952105445,0.03401666729304785,3.3797385438564307,0.1161131922538123,0.1770052067882966,National
NDP,2020-04-10,0.14671609158492666,0.03474213208713029,3.504387607310084,0.11618115361228462,0.17725102955756872,National
NDP,2020-04-11,0.15131672373826072,0.03333637064787187,3.2652843120893125,0.12083238600385175,0.18180106147266972,National
NDP,2020-04-12,0.15552949825026421,0.03215785193913876,3.061749291810694,0.12511469241827075,0.18594430408225768,National
NDP,2020-04-13,0.15946666901593418,0.03109108799673239,2.8841728760632512,0.1291776871709521,0.18975565086091623,National
NDP,2020-04-14,0.16318691623766016,0.030086863929625896,2.727580675916261,0.1330856362110008,0.19328819626431942,National
NDP,2020-04-15,0.16672765110672697,0.029119033662006598,2.5887686037193656,0.13687394833308114,0.19658135388037273,National
NDP,2020-04-16,0.16638617635203368,0.02780003798008664,2.6602259577754928,0.1383897432555361,0.19438260944853125,National
NDP,2020-04-17,0.16629531474849138,0.026440195621692163,2.738294971549518,0.140084728724925,0.19250590077205776,National
NDP,2020-04-18,0.16636200889160785,0.025067775598443004,2.8182689536071703,0.1418577959769492,0.1908662218062665,National
NDP,2020-04-19,0.1665390042718387,0.023693638580056436,2.898297108478121,0.1436680341242851,0.1894099744193923,National
NDP,2020-04-20,0.16679738809590558,0.0223226196664311,2.977603786042493,0.14549520490209875,0.1880995712897124,National
NDP,2020-04-21,0.16641490315776367,0.02339516042007944,3.213003979819706,0.14493106141777606,0.18789874489775124,National
NDP,2020-04-22,0.1654330887738767,0.02236555585413833,3.156231056275656,0.144788712560789,0.18607746498696434,National
NDP,2020-04-23,0.16458053340219508,0.02138127962355853,3.1231087610209283,0.14477128705437894,0.1843897797500112,National
NDP,2020-04-24,0.1638212642635785,0.020410583232264492,3.1041714292381215,0.1448476037037649,0.18279492482339207,National
NDP,2020-04-25,0.1610082287558388,0.01926752813963932,3.0760665639645364,0.1429797722921533,0.17903668521952437,National
