year,region,party,regional_votes,region_pct,natl_votes,natl_pct,region_lag,natl_lag,region_change,natl_change,n_races,n_incumbents,frac_incumbents,frac_incumbent_lag,frac_incumbent_change
2004,Alberta,Conservative,786271,0.6166845882774626,4017838,0.29620252753954146,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Alberta,Conservative,931701,0.6503035840295048,5374071,0.362692402774378,0.6166845882774626,0.29620252753954146,0.03361899575204219,0.06648987523483652,28,23,0.8214285714285714,0,0.8214285714285714
2008,Alberta,Conservative,822147,0.6467690927971301,5209069,0.37653305618631494,0.6503035840295048,0.362692402774378,-0.0035344912323747035,0.013840653411936965,28,22,0.7857142857142857,0.8214285714285714,-0.0357142857142857
2011,Alberta,Conservative,932765,0.6682248179470371,5835270,0.39631064426873713,0.6467690927971301,0.37653305618631494,0.021455725149907012,0.019777588082422193,28,25,0.8928571428571429,0.7857142857142857,0.1071428571428572
2015,Alberta,Conservative,1150101,0.595709404285934,5613633,0.3191111168209498,0.6682248179470371,0.39631064426873713,-0.07251541366110315,-0.07719952744778735,34,18,0.5294117647058824,0.8928571428571429,-0.36344537815126055
2019,Alberta,Conservative,1438233,0.6904752417352029,6239227,0.343364052814173,0.595709404285934,0.3191111168209498,0.09476583744926892,0.0242529359932232,34,26,0.7647058823529411,0.5294117647058824,0.23529411764705876
2004,Alberta,Green,78146,0.0612911246065677,584157,0.043065145951607785,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Alberta,Green,93732,0.06542255030128072,664068,0.04481749841518202,0.0612911246065677,0.043065145951607785,0.004131425694713017,0.0017523524635742332,NA,NA,0,0,0
2008,Alberta,Green,111334,0.08758456842568992,937613,0.06777454635560008,0.06542255030128072,0.04481749841518202,0.022162018124409197,0.022957047940418064,NA,NA,0,0,0
2011,Alberta,Green,73058,0.05233812240979737,572095,0.03885464392100505,0.08758456842568992,0.06777454635560008,-0.035246446015892545,-0.02891990243459503,NA,NA,0,0,0
2015,Alberta,Green,48742,0.02524653728994671,602933,0.03427417200201825,0.05233812240979737,0.03885464392100505,-0.027091585119850662,-0.004580471918986799,NA,NA,0,0,0
2019,Alberta,Green,59271,0.028455165507179442,1189607,0.06546777041067907,0.02524653728994671,0.03427417200201825,0.0032086282172327334,0.031193598408660816,NA,NA,0,0,0
2004,Alberta,Independent,601,4.713736581340976e-4,62937,0.004639833282416096,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Alberta,Independent,13897,0.009699752288833035,76696,0.005176160963110405,4.713736581340976e-4,0.004639833282416096,0.009228378630698936,5.363276806943087e-4,NA,NA,0,0,0
2008,Alberta,Independent,20071,0.015789515088580508,89387,0.006461262135964437,0.009699752288833035,0.005176160963110405,0.006089762799747473,0.0012851011728540326,NA,NA,0,0,0
2011,Alberta,Independent,17906,0.012827704287960684,63375,0.0043042030755271335,0.015789515088580508,0.006461262135964437,-0.0029618108006198244,-0.002157059060437304,NA,NA,0,0,0
2015,Alberta,Independent,16422,0.008505983245978926,40609,0.0023084486183870497,0.012827704287960684,0.0043042030755271335,-0.004321721041981757,-0.001995754457140084,14,1,0.07142857142857142,0,0.07142857142857142
2019,Alberta,Independent,1696,8.142255183846457e-4,72546,0.003992431846999155,0.008505983245978926,0.0023084486183870497,-0.00769175772759428,0.0016839832286121054,NA,NA,0,0.07142857142857142,-0.07142857142857142
2004,Alberta,Liberal,280185,0.21975345824343115,4980542,0.3671748659146643,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Alberta,Liberal,219214,0.15300579249077104,4479415,0.30231267680936674,0.21975345824343115,0.3671748659146643,-0.06674766575266011,-0.06486218910529756,28,1,0.03571428571428571,0,0.03571428571428571
2008,Alberta,Liberal,144646,0.11379055351017968,3633185,0.2626216415525071,0.15300579249077104,0.30231267680936674,-0.03921523898059136,-0.03969103525685963,NA,NA,0,0.03571428571428571,-0.03571428571428571
2011,Alberta,Liberal,129310,0.09263657106423523,2783076,0.18901655666470615,0.11379055351017968,0.2626216415525071,-0.02115398244594445,-0.07360508488780096,NA,NA,0,0,0
2015,Alberta,Liberal,473416,0.2452118234306637,6942937,0.3946763851658088,0.09263657106423523,0.18901655666470615,0.15257525236642847,0.20565982850110262,NA,NA,0,0,0
2019,Alberta,Liberal,288010,0.13826951152710013,6018728,0.33122930755142294,0.2452118234306637,0.3946763851658088,-0.10694231190356357,-0.06344707761438584,34,3,0.08823529411764706,0,0.08823529411764706
2004,Alberta,NDP,121560,0.095341400803296,2127513,0.15684423512676032,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Alberta,NDP,167394,0.11683675143102232,2589597,0.17477014318331874,0.095341400803296,0.15684423512676032,0.021495350627726312,0.017925908056558415,NA,NA,0,0,0
2008,Alberta,NDP,160874,0.12655684571572423,2515288,0.18181542187841318,0.11683675143102232,0.17477014318331874,0.009720094284701913,0.007045278695094442,NA,NA,0,0,0
2011,Alberta,NDP,234730,0.16815855174315936,4512411,0.3064667977000784,0.12655684571572423,0.18181542187841318,0.041601706027435126,0.12465137582166522,28,1,0.03571428571428571,0,0.03571428571428571
2015,Alberta,NDP,224800,0.11643801203848878,3469368,0.19721878810796234,0.16815855174315936,0.3064667977000784,-0.05172053970467058,-0.10924800959211606,34,1,0.029411764705882353,0.03571428571428571,-0.00630252100840336
2019,Alberta,NDP,241376,0.11588119028632797,2903722,0.15980084618906734,0.11643801203848878,0.19721878810796234,-5.568217521608049e-4,-0.037417941918895,NA,NA,0,0.029411764705882353,-0.029411764705882353
2019,Alberta,People's,46672,0.022406564501207656,294092,0.01618479677373908,NA,NA,NA,NA,NA,NA,0,NA,NA
2004,Atlantic,Conservative,325252,0.300350537626465,4017838,0.29620252753954146,NA,NA,NA,NA,NA,NA,0,NA,NA
2006,Atlantic,Conservative,410780,0.3450943889188056,5374071,0.362692402774378,0.300350537626465,0.29620252753954146,0.0447438512923406,0.06648987523483652,32,7,0.21875,0,0.21875
2008,Atlantic,Conservative,318021,0.29636777744436016,5209069,0.37653305618631494,0.3450943889188056,0.362692402774378,-0.04872661147444546,0.013840653411936965,32,6,0.1875,0.21875,-0.03125
2011,Atlantic,Conservative,430348,0.3786711296128623,5835270,0.39631064426873713,0.29636777744436016,0.37653305618631494,0.08230335216850215,0.019777588082422193,32,10,0.3125,0.1875,0.125
2015,Atlantic,Conservative,249136,0.19026700738199576,5613633,0.3191111168209498,0.3786711296128623,0.39631064426873713,-0.18840412223086656,-0.07719952744778735,32,9,0.28125,0.3125,-0.03125
