Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 1","Tobermory",N,N,"",0,434,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,48
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 1","Tobermory",N,N,"",0,434,"Hogbin","","Emma","Green Party","Parti Vert",N,N,36
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 1","Tobermory",N,N,"",0,434,"Love","","Kimberley","Liberal","Libéral",N,N,45
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 1","Tobermory",N,N,"",0,434,"Miller","","Larry","Conservative","Conservateur",Y,Y,120
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 2","St. Edmunds",N,N,"",0,430,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,53
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 2","St. Edmunds",N,N,"",0,430,"Hogbin","","Emma","Green Party","Parti Vert",N,N,34
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 2","St. Edmunds",N,N,"",0,430,"Love","","Kimberley","Liberal","Libéral",N,N,38
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 2","St. Edmunds",N,N,"",0,430,"Miller","","Larry","Conservative","Conservateur",Y,Y,120
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 3","Miller Lake West",N,N,"",6,509,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,54
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 3","Miller Lake West",N,N,"",6,509,"Hogbin","","Emma","Green Party","Parti Vert",N,N,43
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 3","Miller Lake West",N,N,"",6,509,"Love","","Kimberley","Liberal","Libéral",N,N,36
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 3","Miller Lake West",N,N,"",6,509,"Miller","","Larry","Conservative","Conservateur",Y,Y,183
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 4","Stokes Bay",N,N,"",1,514,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,49
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 4","Stokes Bay",N,N,"",1,514,"Hogbin","","Emma","Green Party","Parti Vert",N,N,34
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 4","Stokes Bay",N,N,"",1,514,"Love","","Kimberley","Liberal","Libéral",N,N,27
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 4","Stokes Bay",N,N,"",1,514,"Miller","","Larry","Conservative","Conservateur",Y,Y,151
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 5","Lion's Head",N,N,"",0,403,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,39
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 5","Lion's Head",N,N,"",0,403,"Hogbin","","Emma","Green Party","Parti Vert",N,N,25
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 5","Lion's Head",N,N,"",0,403,"Love","","Kimberley","Liberal","Libéral",N,N,19
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 5","Lion's Head",N,N,"",0,403,"Miller","","Larry","Conservative","Conservateur",Y,Y,120
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 6","Lion's Head",Y,N,"",0,0,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 6","Lion's Head",Y,N,"",0,0,"Hogbin","","Emma","Green Party","Parti Vert",N,N,0
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 6","Lion's Head",Y,N,"",0,0,"Love","","Kimberley","Liberal","Libéral",N,N,0
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 6","Lion's Head",Y,N,"",0,0,"Miller","","Larry","Conservative","Conservateur",Y,Y,0
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 7","Pike Bay",N,N,"",0,445,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 7","Pike Bay",N,N,"",0,445,"Hogbin","","Emma","Green Party","Parti Vert",N,N,15
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 7","Pike Bay",N,N,"",0,445,"Love","","Kimberley","Liberal","Libéral",N,N,22
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 7","Pike Bay",N,N,"",0,445,"Miller","","Larry","Conservative","Conservateur",Y,Y,128
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 8","Barrow Bay",N,N,"",1,459,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 8","Barrow Bay",N,N,"",1,459,"Hogbin","","Emma","Green Party","Parti Vert",N,N,25
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 8","Barrow Bay",N,N,"",1,459,"Love","","Kimberley","Liberal","Libéral",N,N,36
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 8","Barrow Bay",N,N,"",1,459,"Miller","","Larry","Conservative","Conservateur",Y,Y,143
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 9","South Bruce Peninsula",N,N,"",0,441,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,48
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 9","South Bruce Peninsula",N,N,"",0,441,"Hogbin","","Emma","Green Party","Parti Vert",N,N,18
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 9","South Bruce Peninsula",N,N,"",0,441,"Love","","Kimberley","Liberal","Libéral",N,N,45
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 9","South Bruce Peninsula",N,N,"",0,441,"Miller","","Larry","Conservative","Conservateur",Y,Y,155
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 10","South Bruce Peninsula",Y,N,"",0,0,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 10","South Bruce Peninsula",Y,N,"",0,0,"Hogbin","","Emma","Green Party","Parti Vert",N,N,0
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 10","South Bruce Peninsula",Y,N,"",0,0,"Love","","Kimberley","Liberal","Libéral",N,N,0
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 10","South Bruce Peninsula",Y,N,"",0,0,"Miller","","Larry","Conservative","Conservateur",Y,Y,0
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 11","South Bruce Peninsula",N,N,"",0,344,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 11","South Bruce Peninsula",N,N,"",0,344,"Hogbin","","Emma","Green Party","Parti Vert",N,N,8
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 11","South Bruce Peninsula",N,N,"",0,344,"Love","","Kimberley","Liberal","Libéral",N,N,30
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 11","South Bruce Peninsula",N,N,"",0,344,"Miller","","Larry","Conservative","Conservateur",Y,Y,109
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 12","South Bruce Peninsula",N,N,"",0,371,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,42
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 12","South Bruce Peninsula",N,N,"",0,371,"Hogbin","","Emma","Green Party","Parti Vert",N,N,13
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 12","South Bruce Peninsula",N,N,"",0,371,"Love","","Kimberley","Liberal","Libéral",N,N,22
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 12","South Bruce Peninsula",N,N,"",0,371,"Miller","","Larry","Conservative","Conservateur",Y,Y,140
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 13","South Bruce Peninsula",N,N,"",0,382,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,131
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 13","South Bruce Peninsula",N,N,"",0,382,"Hogbin","","Emma","Green Party","Parti Vert",N,N,19
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 13","South Bruce Peninsula",N,N,"",0,382,"Love","","Kimberley","Liberal","Libéral",N,N,39
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 13","South Bruce Peninsula",N,N,"",0,382,"Miller","","Larry","Conservative","Conservateur",Y,Y,21
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 14","South Bruce Peninsula",N,N,"",0,468,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,48
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 14","South Bruce Peninsula",N,N,"",0,468,"Hogbin","","Emma","Green Party","Parti Vert",N,N,27
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 14","South Bruce Peninsula",N,N,"",0,468,"Love","","Kimberley","Liberal","Libéral",N,N,27
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 14","South Bruce Peninsula",N,N,"",0,468,"Miller","","Larry","Conservative","Conservateur",Y,Y,137
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 14-1","South Bruce Peninsula",N,N,"",0,287,"Gventer","","Karen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 14-1","South Bruce Peninsula",N,N,"",0,287,"Hogbin","","Emma","Green Party","Parti Vert",N,N,14
35026,"Bruce--Grey--Owen Sound","Bruce--Grey--Owen Sound"," 14-1","South Bruce Peninsula",N,N,"",0,287,"Love","","Kimberley","Liberal","Libéral",N,N,31
