Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
10004,"Labrador","Labrador"," 1","Nain",N,N,"",1,331,"Barrett","","George C.R.","Green Party","Parti Vert",N,N,2
10004,"Labrador","Labrador"," 1","Nain",N,N,"",1,331,"Larkin","","Jacob","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,44
10004,"Labrador","Labrador"," 1","Nain",N,N,"",1,331,"Penashue","","Peter","Conservative","Conservateur",N,Y,74
10004,"Labrador","Labrador"," 1","Nain",N,N,"",1,331,"Russell","","Todd","Liberal","Libéral",Y,N,47
10004,"Labrador","Labrador"," 2","Nain",N,N,"",1,453,"Barrett","","George C.R.","Green Party","Parti Vert",N,N,4
10004,"Labrador","Labrador"," 2","Nain",N,N,"",1,453,"Larkin","","Jacob","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,72
10004,"Labrador","Labrador"," 2","Nain",N,N,"",1,453,"Penashue","","Peter","Conservative","Conservateur",N,Y,76
10004,"Labrador","Labrador"," 2","Nain",N,N,"",1,453,"Russell","","Todd","Liberal","Libéral",Y,N,63
10004,"Labrador","Labrador"," 3","Natuashish",N,N,"",0,400,"Barrett","","George C.R.","Green Party","Parti Vert",N,N,1
10004,"Labrador","Labrador"," 3","Natuashish",N,N,"",0,400,"Larkin","","Jacob","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
10004,"Labrador","Labrador"," 3","Natuashish",N,N,"",0,400,"Penashue","","Peter","Conservative","Conservateur",N,Y,97
10004,"Labrador","Labrador"," 3","Natuashish",N,N,"",0,400,"Russell","","Todd","Liberal","Libéral",Y,N,8
10004,"Labrador","Labrador"," 4","Hopedale",N,N,"",1,409,"Barrett","","George C.R.","Green Party","Parti Vert",N,N,2
10004,"Labrador","Labrador"," 4","Hopedale",N,N,"",1,409,"Larkin","","Jacob","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
10004,"Labrador","Labrador"," 4","Hopedale",N,N,"",1,409,"Penashue","","Peter","Conservative","Conservateur",N,Y,105
10004,"Labrador","Labrador"," 4","Hopedale",N,N,"",1,409,"Russell","","Todd","Liberal","Libéral",Y,N,60
10004,"Labrador","Labrador"," 5","Postville",N,N,"",1,152,"Barrett","","George C.R.","Green Party","Parti Vert",N,N,2
10004,"Labrador","Labrador"," 5","Postville",N,N,"",1,152,"Larkin","","Jacob","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
10004,"Labrador","Labrador"," 5","Postville",N,N,"",1,152,"Penashue","","Peter","Conservative","Conservateur",N,Y,29
10004,"Labrador","Labrador"," 5","Postville",N,N,"",1,152,"Russell","","Todd","Liberal","Libéral",Y,N,42
