Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 1","Princeville",N,N,"",5,489,"Bergeron","","Alain","CAP","PAC",N,N,1
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 1","Princeville",N,N,"",5,489,"Paradis","","Christian","Conservative","Conservateur",Y,Y,105
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 1","Princeville",N,N,"",5,489,"Roy","","René","Liberal","Libéral",N,N,14
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 1","Princeville",N,N,"",5,489,"Tessari","","Wyatt","Green Party","Parti Vert",N,N,5
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 1","Princeville",N,N,"",5,489,"Turcotte","","Pierre","Bloc Québécois","Bloc Québécois",N,N,25
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 1","Princeville",N,N,"",5,489,"Voisine","","Cheryl","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,83
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 2","Princeville",N,N,"",5,433,"Bergeron","","Alain","CAP","PAC",N,N,1
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 2","Princeville",N,N,"",5,433,"Paradis","","Christian","Conservative","Conservateur",Y,Y,74
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 2","Princeville",N,N,"",5,433,"Roy","","René","Liberal","Libéral",N,N,8
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 2","Princeville",N,N,"",5,433,"Tessari","","Wyatt","Green Party","Parti Vert",N,N,5
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 2","Princeville",N,N,"",5,433,"Turcotte","","Pierre","Bloc Québécois","Bloc Québécois",N,N,26
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 2","Princeville",N,N,"",5,433,"Voisine","","Cheryl","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,76
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 3","Princeville",N,N,"",3,380,"Bergeron","","Alain","CAP","PAC",N,N,0
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 3","Princeville",N,N,"",3,380,"Paradis","","Christian","Conservative","Conservateur",Y,Y,92
24042,"Mégantic--L'Érable","Mégantic--L'Érable"," 3","Princeville",N,N,"",3,380,"Roy","","René","Liberal","Libéral",N,N,15
