Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",0,238,"Allan","","John","Liberal","Libéral",N,N,8
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",0,238,"Byrne","","Jerry","Conservative","Conservateur",N,N,34
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",0,238,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,104
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",0,238,"Miller","","Robert","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,433,"Allan","","John","Liberal","Libéral",N,N,7
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,433,"Byrne","","Jerry","Conservative","Conservateur",N,N,42
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,433,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,148
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,433,"Miller","","Robert","Green Party","Parti Vert",N,N,3
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",0,502,"Allan","","John","Liberal","Libéral",N,N,11
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",0,502,"Byrne","","Jerry","Conservative","Conservateur",N,N,67
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",0,502,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,173
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",0,502,"Miller","","Robert","Green Party","Parti Vert",N,N,3
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",1,274,"Allan","","John","Liberal","Libéral",N,N,5
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",1,274,"Byrne","","Jerry","Conservative","Conservateur",N,N,38
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",1,274,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,97
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",1,274,"Miller","","Robert","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 5","Bauline",N,N,"",1,353,"Allan","","John","Liberal","Libéral",N,N,6
10006,"St. John's East","St. John's-Est"," 5","Bauline",N,N,"",1,353,"Byrne","","Jerry","Conservative","Conservateur",N,N,42
10006,"St. John's East","St. John's-Est"," 5","Bauline",N,N,"",1,353,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,128
10006,"St. John's East","St. John's-Est"," 5","Bauline",N,N,"",1,353,"Miller","","Robert","Green Party","Parti Vert",N,N,2
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",1,361,"Allan","","John","Liberal","Libéral",N,N,7
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",1,361,"Byrne","","Jerry","Conservative","Conservateur",N,N,74
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",1,361,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,131
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",1,361,"Miller","","Robert","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,400,"Allan","","John","Liberal","Libéral",N,N,4
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,400,"Byrne","","Jerry","Conservative","Conservateur",N,N,54
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,400,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,158
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,400,"Miller","","Robert","Green Party","Parti Vert",N,N,2
10006,"St. John's East","St. John's-Est"," 7-1","Flatrock",N,N,"",3,296,"Allan","","John","Liberal","Libéral",N,N,2
10006,"St. John's East","St. John's-Est"," 7-1","Flatrock",N,N,"",3,296,"Byrne","","Jerry","Conservative","Conservateur",N,N,37
10006,"St. John's East","St. John's-Est"," 7-1","Flatrock",N,N,"",3,296,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,132
10006,"St. John's East","St. John's-Est"," 7-1","Flatrock",N,N,"",3,296,"Miller","","Robert","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 8","Torbay",N,N,"",0,369,"Allan","","John","Liberal","Libéral",N,N,3
10006,"St. John's East","St. John's-Est"," 8","Torbay",N,N,"",0,369,"Byrne","","Jerry","Conservative","Conservateur",N,N,53
10006,"St. John's East","St. John's-Est"," 8","Torbay",N,N,"",0,369,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,114
10006,"St. John's East","St. John's-Est"," 8","Torbay",N,N,"",0,369,"Miller","","Robert","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 9","Torbay",N,N,"",3,515,"Allan","","John","Liberal","Libéral",N,N,9
10006,"St. John's East","St. John's-Est"," 9","Torbay",N,N,"",3,515,"Byrne","","Jerry","Conservative","Conservateur",N,N,67
10006,"St. John's East","St. John's-Est"," 9","Torbay",N,N,"",3,515,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,182
10006,"St. John's East","St. John's-Est"," 9","Torbay",N,N,"",3,515,"Miller","","Robert","Green Party","Parti Vert",N,N,6
10006,"St. John's East","St. John's-Est"," 10","Torbay",N,N,"",1,442,"Allan","","John","Liberal","Libéral",N,N,2
10006,"St. John's East","St. John's-Est"," 10","Torbay",N,N,"",1,442,"Byrne","","Jerry","Conservative","Conservateur",N,N,65
10006,"St. John's East","St. John's-Est"," 10","Torbay",N,N,"",1,442,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,146
10006,"St. John's East","St. John's-Est"," 10","Torbay",N,N,"",1,442,"Miller","","Robert","Green Party","Parti Vert",N,N,5
10006,"St. John's East","St. John's-Est"," 11","Torbay",N,N,"",0,416,"Allan","","John","Liberal","Libéral",N,N,6
10006,"St. John's East","St. John's-Est"," 11","Torbay",N,N,"",0,416,"Byrne","","Jerry","Conservative","Conservateur",N,N,57
10006,"St. John's East","St. John's-Est"," 11","Torbay",N,N,"",0,416,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,137
10006,"St. John's East","St. John's-Est"," 11","Torbay",N,N,"",0,416,"Miller","","Robert","Green Party","Parti Vert",N,N,2
10006,"St. John's East","St. John's-Est"," 12","Torbay",N,N,"",1,371,"Allan","","John","Liberal","Libéral",N,N,9
10006,"St. John's East","St. John's-Est"," 12","Torbay",N,N,"",1,371,"Byrne","","Jerry","Conservative","Conservateur",N,N,36
10006,"St. John's East","St. John's-Est"," 12","Torbay",N,N,"",1,371,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,135
10006,"St. John's East","St. John's-Est"," 12","Torbay",N,N,"",1,371,"Miller","","Robert","Green Party","Parti Vert",N,N,6
10006,"St. John's East","St. John's-Est"," 13","Torbay",N,N,"",0,294,"Allan","","John","Liberal","Libéral",N,N,12
10006,"St. John's East","St. John's-Est"," 13","Torbay",N,N,"",0,294,"Byrne","","Jerry","Conservative","Conservateur",N,N,30
10006,"St. John's East","St. John's-Est"," 13","Torbay",N,N,"",0,294,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,94
10006,"St. John's East","St. John's-Est"," 13","Torbay",N,N,"",0,294,"Miller","","Robert","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 13-1A","Torbay",N,N,"",0,327,"Allan","","John","Liberal","Libéral",N,N,10
10006,"St. John's East","St. John's-Est"," 13-1A","Torbay",N,N,"",0,327,"Byrne","","Jerry","Conservative","Conservateur",N,N,27
10006,"St. John's East","St. John's-Est"," 13-1A","Torbay",N,N,"",0,327,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,121
10006,"St. John's East","St. John's-Est"," 13-1A","Torbay",N,N,"",0,327,"Miller","","Robert","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 13-1B","Torbay",N,N,"",1,305,"Allan","","John","Liberal","Libéral",N,N,7
10006,"St. John's East","St. John's-Est"," 13-1B","Torbay",N,N,"",1,305,"Byrne","","Jerry","Conservative","Conservateur",N,N,39
10006,"St. John's East","St. John's-Est"," 13-1B","Torbay",N,N,"",1,305,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,112
10006,"St. John's East","St. John's-Est"," 13-1B","Torbay",N,N,"",1,305,"Miller","","Robert","Green Party","Parti Vert",N,N,2
10006,"St. John's East","St. John's-Est"," 14A","Torbay",N,N,"",1,293,"Allan","","John","Liberal","Libéral",N,N,8
10006,"St. John's East","St. John's-Est"," 14A","Torbay",N,N,"",1,293,"Byrne","","Jerry","Conservative","Conservateur",N,N,44
10006,"St. John's East","St. John's-Est"," 14A","Torbay",N,N,"",1,293,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,114
10006,"St. John's East","St. John's-Est"," 14A","Torbay",N,N,"",1,293,"Miller","","Robert","Green Party","Parti Vert",N,N,2
10006,"St. John's East","St. John's-Est"," 14B","Torbay",N,N,"",0,287,"Allan","","John","Liberal","Libéral",N,N,2
10006,"St. John's East","St. John's-Est"," 14B","Torbay",N,N,"",0,287,"Byrne","","Jerry","Conservative","Conservateur",N,N,25
10006,"St. John's East","St. John's-Est"," 14B","Torbay",N,N,"",0,287,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,103
10006,"St. John's East","St. John's-Est"," 14B","Torbay",N,N,"",0,287,"Miller","","Robert","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 15","Torbay",N,N,"",1,409,"Allan","","John","Liberal","Libéral",N,N,10
10006,"St. John's East","St. John's-Est"," 15","Torbay",N,N,"",1,409,"Byrne","","Jerry","Conservative","Conservateur",N,N,53
10006,"St. John's East","St. John's-Est"," 15","Torbay",N,N,"",1,409,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,149
10006,"St. John's East","St. John's-Est"," 15","Torbay",N,N,"",1,409,"Miller","","Robert","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 16","Torbay",N,N,"",0,532,"Allan","","John","Liberal","Libéral",N,N,12
10006,"St. John's East","St. John's-Est"," 16","Torbay",N,N,"",0,532,"Byrne","","Jerry","Conservative","Conservateur",N,N,67
10006,"St. John's East","St. John's-Est"," 16","Torbay",N,N,"",0,532,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,178
10006,"St. John's East","St. John's-Est"," 16","Torbay",N,N,"",0,532,"Miller","","Robert","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 17","Torbay",N,N,"",1,426,"Allan","","John","Liberal","Libéral",N,N,5
10006,"St. John's East","St. John's-Est"," 17","Torbay",N,N,"",1,426,"Byrne","","Jerry","Conservative","Conservateur",N,N,52
10006,"St. John's East","St. John's-Est"," 17","Torbay",N,N,"",1,426,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,135
10006,"St. John's East","St. John's-Est"," 17","Torbay",N,N,"",1,426,"Miller","","Robert","Green Party","Parti Vert",N,N,2
10006,"St. John's East","St. John's-Est"," 17-1","Torbay",N,N,"",0,378,"Allan","","John","Liberal","Libéral",N,N,14
10006,"St. John's East","St. John's-Est"," 17-1","Torbay",N,N,"",0,378,"Byrne","","Jerry","Conservative","Conservateur",N,N,65
10006,"St. John's East","St. John's-Est"," 17-1","Torbay",N,N,"",0,378,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,105
10006,"St. John's East","St. John's-Est"," 17-1","Torbay",N,N,"",0,378,"Miller","","Robert","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 18","Logy Bay-Middle Cove-Outer Cove",N,N,"",1,347,"Allan","","John","Liberal","Libéral",N,N,9
10006,"St. John's East","St. John's-Est"," 18","Logy Bay-Middle Cove-Outer Cove",N,N,"",1,347,"Byrne","","Jerry","Conservative","Conservateur",N,N,55
10006,"St. John's East","St. John's-Est"," 18","Logy Bay-Middle Cove-Outer Cove",N,N,"",1,347,"Harris","","Jack","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,150
10006,"St. John's East","St. John's-Est"," 18","Logy Bay-Middle Cove-Outer Cove",N,N,"",1,347,"Miller","","Robert","Green Party","Parti Vert",N,N,2
