Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 1","Saint-Alexis-des-Monts",N,N,"",1,220,"André","","Guy","Bloc Québécois","Bloc Québécois",Y,N,24
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 1","Saint-Alexis-des-Monts",N,N,"",1,220,"Brosseau","","Ruth Ellen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,39
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 1","Saint-Alexis-des-Monts",N,N,"",1,220,"Gaudet","","Francine","Liberal","Libéral",N,N,23
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 1","Saint-Alexis-des-Monts",N,N,"",1,220,"Godue","","Marie-Claude","Conservative","Conservateur",N,N,4
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 1","Saint-Alexis-des-Monts",N,N,"",1,220,"Jubinville","","Martin","Rhinoceros","Rhinocéros",N,N,0
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 1","Saint-Alexis-des-Monts",N,N,"",1,220,"Matteau","","Léonie","Green Party","Parti Vert",N,N,7
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 2","Saint-Élie",N,N,"",6,472,"André","","Guy","Bloc Québécois","Bloc Québécois",Y,N,96
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 2","Saint-Élie",N,N,"",6,472,"Brosseau","","Ruth Ellen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,104
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 2","Saint-Élie",N,N,"",6,472,"Gaudet","","Francine","Liberal","Libéral",N,N,48
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 2","Saint-Élie",N,N,"",6,472,"Godue","","Marie-Claude","Conservative","Conservateur",N,N,33
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 2","Saint-Élie",N,N,"",6,472,"Jubinville","","Martin","Rhinoceros","Rhinocéros",N,N,3
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 2","Saint-Élie",N,N,"",6,472,"Matteau","","Léonie","Green Party","Parti Vert",N,N,11
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 3","Saint-Élie",N,N,"",2,263,"André","","Guy","Bloc Québécois","Bloc Québécois",Y,N,59
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 3","Saint-Élie",N,N,"",2,263,"Brosseau","","Ruth Ellen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,74
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 3","Saint-Élie",N,N,"",2,263,"Gaudet","","Francine","Liberal","Libéral",N,N,22
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 3","Saint-Élie",N,N,"",2,263,"Godue","","Marie-Claude","Conservative","Conservateur",N,N,26
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 3","Saint-Élie",N,N,"",2,263,"Jubinville","","Martin","Rhinoceros","Rhinocéros",N,N,1
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 3","Saint-Élie",N,N,"",2,263,"Matteau","","Léonie","Green Party","Parti Vert",N,N,10
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 4","Saint-Élie",N,N,"",9,509,"André","","Guy","Bloc Québécois","Bloc Québécois",Y,N,67
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 4","Saint-Élie",N,N,"",9,509,"Brosseau","","Ruth Ellen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,108
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 4","Saint-Élie",N,N,"",9,509,"Gaudet","","Francine","Liberal","Libéral",N,N,33
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 4","Saint-Élie",N,N,"",9,509,"Godue","","Marie-Claude","Conservative","Conservateur",N,N,36
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 4","Saint-Élie",N,N,"",9,509,"Jubinville","","Martin","Rhinoceros","Rhinocéros",N,N,2
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 4","Saint-Élie",N,N,"",9,509,"Matteau","","Léonie","Green Party","Parti Vert",N,N,14
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 5","Charette",N,N,"",6,334,"André","","Guy","Bloc Québécois","Bloc Québécois",Y,N,48
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 5","Charette",N,N,"",6,334,"Brosseau","","Ruth Ellen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,71
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 5","Charette",N,N,"",6,334,"Gaudet","","Francine","Liberal","Libéral",N,N,20
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 5","Charette",N,N,"",6,334,"Godue","","Marie-Claude","Conservative","Conservateur",N,N,21
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 5","Charette",N,N,"",6,334,"Jubinville","","Martin","Rhinoceros","Rhinocéros",N,N,1
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 5","Charette",N,N,"",6,334,"Matteau","","Léonie","Green Party","Parti Vert",N,N,4
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 6","Charette",N,N,"",8,494,"André","","Guy","Bloc Québécois","Bloc Québécois",Y,N,90
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 6","Charette",N,N,"",8,494,"Brosseau","","Ruth Ellen","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,112
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 6","Charette",N,N,"",8,494,"Gaudet","","Francine","Liberal","Libéral",N,N,34
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 6","Charette",N,N,"",8,494,"Godue","","Marie-Claude","Conservative","Conservateur",N,N,30
24008,"Berthier--Maskinongé","Berthier--Maskinongé"," 6","Charette",N,N,"",8,494,"Jubinville","","Martin","Rhinoceros","Rhinocéros",N,N,1
