Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1","Montréal",N,N,"",0,410,"Benskin","","Tyrone","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,96
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1","Montréal",N,N,"",0,410,"Bruneau","","Mark","Liberal","Libéral",N,N,51
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1","Montréal",N,N,"",0,410,"Lafontaine","","Pierre","Conservative","Conservateur",N,N,19
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1","Montréal",N,N,"",0,410,"Noël","","Richard","Green Party","Parti Vert",N,N,5
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1","Montréal",N,N,"",0,410,"St-Cyr","","Thierry","Bloc Québécois","Bloc Québécois",Y,N,16
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1","Montréal",N,N,"",0,410,"Studd","","Eileen","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1A","Montréal",N,N,"",1,476,"Benskin","","Tyrone","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,136
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1A","Montréal",N,N,"",1,476,"Bruneau","","Mark","Liberal","Libéral",N,N,61
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1A","Montréal",N,N,"",1,476,"Lafontaine","","Pierre","Conservative","Conservateur",N,N,25
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1A","Montréal",N,N,"",1,476,"Noël","","Richard","Green Party","Parti Vert",N,N,1
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1A","Montréal",N,N,"",1,476,"St-Cyr","","Thierry","Bloc Québécois","Bloc Québécois",Y,N,39
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1A","Montréal",N,N,"",1,476,"Studd","","Eileen","Marxist-Leninist","Marxiste-Léniniste",N,N,1
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1B","Montréal",N,N,"",1,497,"Benskin","","Tyrone","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,136
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1B","Montréal",N,N,"",1,497,"Bruneau","","Mark","Liberal","Libéral",N,N,69
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1B","Montréal",N,N,"",1,497,"Lafontaine","","Pierre","Conservative","Conservateur",N,N,30
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1B","Montréal",N,N,"",1,497,"Noël","","Richard","Green Party","Parti Vert",N,N,6
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1B","Montréal",N,N,"",1,497,"St-Cyr","","Thierry","Bloc Québécois","Bloc Québécois",Y,N,32
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 1-1B","Montréal",N,N,"",1,497,"Studd","","Eileen","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 2A","Montréal",N,N,"",2,352,"Benskin","","Tyrone","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,Y,103
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 2A","Montréal",N,N,"",2,352,"Bruneau","","Mark","Liberal","Libéral",N,N,24
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 2A","Montréal",N,N,"",2,352,"Lafontaine","","Pierre","Conservative","Conservateur",N,N,7
24024,"Jeanne-Le Ber","Jeanne-Le Ber"," 2A","Montréal",N,N,"",2,352,"Noël","","Richard","Green Party","Parti Vert",N,N,6
