Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 1","Montréal",N,N,"",0,409,"Beaulieu","","Mario","Bloc Québécois","Bloc Québécois",Y,Y,135
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 1","Montréal",N,N,"",0,409,"Coutu","","Robert","Conservative","Conservateur",N,N,24
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 1","Montréal",N,N,"",0,409,"Fiori","","Franco","Green Party","Parti Vert",N,N,7
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 1","Montréal",N,N,"",0,409,"Lafrenaye","","Jacinthe","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,0
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 1","Montréal",N,N,"",0,409,"Manseau","","Randy","People's Party","Parti populaire",N,N,2
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 1","Montréal",N,N,"",0,409,"Péclet","","Ève","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 1","Montréal",N,N,"",0,409,"Plamondon","","Jonathan","Liberal","Libéral",N,N,30
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 1","Montréal",N,N,"",0,409,"Royer","","Geneviève","ML","ML",N,N,1
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 2","Montréal",N,N,"",0,436,"Beaulieu","","Mario","Bloc Québécois","Bloc Québécois",Y,Y,138
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 2","Montréal",N,N,"",0,436,"Coutu","","Robert","Conservative","Conservateur",N,N,24
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 2","Montréal",N,N,"",0,436,"Fiori","","Franco","Green Party","Parti Vert",N,N,10
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 2","Montréal",N,N,"",0,436,"Lafrenaye","","Jacinthe","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,1
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 2","Montréal",N,N,"",0,436,"Manseau","","Randy","People's Party","Parti populaire",N,N,1
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 2","Montréal",N,N,"",0,436,"Péclet","","Ève","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 2","Montréal",N,N,"",0,436,"Plamondon","","Jonathan","Liberal","Libéral",N,N,62
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 2","Montréal",N,N,"",0,436,"Royer","","Geneviève","ML","ML",N,N,0
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 3","Montréal",N,N,"",0,341,"Beaulieu","","Mario","Bloc Québécois","Bloc Québécois",Y,Y,112
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 3","Montréal",N,N,"",0,341,"Coutu","","Robert","Conservative","Conservateur",N,N,7
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 3","Montréal",N,N,"",0,341,"Fiori","","Franco","Green Party","Parti Vert",N,N,7
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 3","Montréal",N,N,"",0,341,"Lafrenaye","","Jacinthe","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,1
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 3","Montréal",N,N,"",0,341,"Manseau","","Randy","People's Party","Parti populaire",N,N,0
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 3","Montréal",N,N,"",0,341,"Péclet","","Ève","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 3","Montréal",N,N,"",0,341,"Plamondon","","Jonathan","Liberal","Libéral",N,N,48
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 3","Montréal",N,N,"",0,341,"Royer","","Geneviève","ML","ML",N,N,0
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 4","Montréal",N,N,"",5,406,"Beaulieu","","Mario","Bloc Québécois","Bloc Québécois",Y,Y,133
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 4","Montréal",N,N,"",5,406,"Coutu","","Robert","Conservative","Conservateur",N,N,15
24033,"La Pointe-de-l'Île","La Pointe-de-l'Île"," 4","Montréal",N,N,"",5,406,"Fiori","","Franco","Green Party","Parti Vert",N,N,6
