Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 1","Winnipeg",N,N,"",1,509,"Baljeet","","Sharma","Independent","Indépendant(e)",N,N,1
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 1","Winnipeg",N,N,"",1,509,"Caron","","Rejeanne","Conservative","Conservateur",N,N,45
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 1","Winnipeg",N,N,"",1,509,"Cross","","Billie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 1","Winnipeg",N,N,"",1,509,"Linnick","","Ben","Green Party","Parti Vert",N,N,27
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 1","Winnipeg",N,N,"",1,509,"McAllister","","Adam","People's Party","Parti populaire",N,N,1
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 1","Winnipeg",N,N,"",1,509,"Vandal","","Dan","Liberal","Libéral",Y,Y,158
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 2","Winnipeg",N,N,"",0,424,"Baljeet","","Sharma","Independent","Indépendant(e)",N,N,1
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 2","Winnipeg",N,N,"",0,424,"Caron","","Rejeanne","Conservative","Conservateur",N,N,29
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 2","Winnipeg",N,N,"",0,424,"Cross","","Billie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,52
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 2","Winnipeg",N,N,"",0,424,"Linnick","","Ben","Green Party","Parti Vert",N,N,12
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 2","Winnipeg",N,N,"",0,424,"McAllister","","Adam","People's Party","Parti populaire",N,N,4
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 2","Winnipeg",N,N,"",0,424,"Vandal","","Dan","Liberal","Libéral",Y,Y,83
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 3","Winnipeg",N,N,"",2,464,"Baljeet","","Sharma","Independent","Indépendant(e)",N,N,0
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 3","Winnipeg",N,N,"",2,464,"Caron","","Rejeanne","Conservative","Conservateur",N,N,29
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 3","Winnipeg",N,N,"",2,464,"Cross","","Billie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,34
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 3","Winnipeg",N,N,"",2,464,"Linnick","","Ben","Green Party","Parti Vert",N,N,17
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 3","Winnipeg",N,N,"",2,464,"McAllister","","Adam","People's Party","Parti populaire",N,N,4
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 3","Winnipeg",N,N,"",2,464,"Vandal","","Dan","Liberal","Libéral",Y,Y,102
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 4","Winnipeg",N,N,"",0,223,"Baljeet","","Sharma","Independent","Indépendant(e)",N,N,0
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 4","Winnipeg",N,N,"",0,223,"Caron","","Rejeanne","Conservative","Conservateur",N,N,15
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 4","Winnipeg",N,N,"",0,223,"Cross","","Billie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 4","Winnipeg",N,N,"",0,223,"Linnick","","Ben","Green Party","Parti Vert",N,N,5
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 4","Winnipeg",N,N,"",0,223,"McAllister","","Adam","People's Party","Parti populaire",N,N,1
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 4","Winnipeg",N,N,"",0,223,"Vandal","","Dan","Liberal","Libéral",Y,Y,63
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 5","Winnipeg",N,N,"",7,266,"Baljeet","","Sharma","Independent","Indépendant(e)",N,N,2
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 5","Winnipeg",N,N,"",7,266,"Caron","","Rejeanne","Conservative","Conservateur",N,N,17
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 5","Winnipeg",N,N,"",7,266,"Cross","","Billie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
46009,"Saint Boniface--Saint Vital","Saint-Boniface--Saint-Vital"," 5","Winnipeg",N,N,"",7,266,"Linnick","","Ben","Green Party","Parti Vert",N,N,5
