Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"Abdi","","Abdul","Conservative","Conservateur",N,N,66
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"Cama","","Vincent","Communist","Communiste",N,N,0
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"Guevorkian","","Serge","People's Party","Parti populaire",N,N,5
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"Lin","","Nick","ML","ML",N,N,1
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"MacEwen","","Angella","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,83
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"Moore","","Butch","No Affiliation","Aucune appartenance",N,N,0
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"Mulligan","","Sean","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,4
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"Stibbe","","David","Green Party","Parti Vert",N,N,21
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 1","Ottawa",N,N,"",2,598,"Vandenbeld","","Anita","Liberal","Libéral",Y,Y,121
35079,"Ottawa West--Nepean","Ottawa-Ouest--Nepean"," 2","Ottawa",N,N,"",0,450,"Abdi","","Abdul","Conservative","Conservateur",N,N,59
