Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Fillmore","","Andy","Liberal","Libéral",Y,Y,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Holland","","Bruce","Conservative","Conservateur",N,N,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"McGenn","","Duncan","People's Party","Parti populaire",N,N,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,0
12005,"Halifax","Halifax"," 2","Williamswood",N,N,"",1,334,"Fillmore","","Andy","Liberal","Libéral",Y,Y,66
12005,"Halifax","Halifax"," 2","Williamswood",N,N,"",1,334,"Holland","","Bruce","Conservative","Conservateur",N,N,25
12005,"Halifax","Halifax"," 2","Williamswood",N,N,"",1,334,"McGenn","","Duncan","People's Party","Parti populaire",N,N,5
12005,"Halifax","Halifax"," 2","Williamswood",N,N,"",1,334,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,22
12005,"Halifax","Halifax"," 2","Williamswood",N,N,"",1,334,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,40
12005,"Halifax","Halifax"," 2","Williamswood",N,N,"",1,334,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,0
12005,"Halifax","Halifax"," 3","East Pennant",N,N,"",0,411,"Fillmore","","Andy","Liberal","Libéral",Y,Y,93
12005,"Halifax","Halifax"," 3","East Pennant",N,N,"",0,411,"Holland","","Bruce","Conservative","Conservateur",N,N,35
12005,"Halifax","Halifax"," 3","East Pennant",N,N,"",0,411,"McGenn","","Duncan","People's Party","Parti populaire",N,N,6
12005,"Halifax","Halifax"," 3","East Pennant",N,N,"",0,411,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,32
12005,"Halifax","Halifax"," 3","East Pennant",N,N,"",0,411,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,45
12005,"Halifax","Halifax"," 3","East Pennant",N,N,"",0,411,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,1
12005,"Halifax","Halifax"," 4","East Pennant",N,N,"",6,310,"Fillmore","","Andy","Liberal","Libéral",Y,Y,61
12005,"Halifax","Halifax"," 4","East Pennant",N,N,"",6,310,"Holland","","Bruce","Conservative","Conservateur",N,N,41
12005,"Halifax","Halifax"," 4","East Pennant",N,N,"",6,310,"McGenn","","Duncan","People's Party","Parti populaire",N,N,1
12005,"Halifax","Halifax"," 4","East Pennant",N,N,"",6,310,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,21
12005,"Halifax","Halifax"," 4","East Pennant",N,N,"",6,310,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
12005,"Halifax","Halifax"," 4","East Pennant",N,N,"",6,310,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,0
12005,"Halifax","Halifax"," 5","Halifax",N,N,"",0,422,"Fillmore","","Andy","Liberal","Libéral",Y,Y,81
12005,"Halifax","Halifax"," 5","Halifax",N,N,"",0,422,"Holland","","Bruce","Conservative","Conservateur",N,N,22
12005,"Halifax","Halifax"," 5","Halifax",N,N,"",0,422,"McGenn","","Duncan","People's Party","Parti populaire",N,N,1
12005,"Halifax","Halifax"," 5","Halifax",N,N,"",0,422,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,27
12005,"Halifax","Halifax"," 5","Halifax",N,N,"",0,422,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,67
12005,"Halifax","Halifax"," 5","Halifax",N,N,"",0,422,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,1
12005,"Halifax","Halifax"," 6","Halifax",N,N,"",0,414,"Fillmore","","Andy","Liberal","Libéral",Y,Y,88
12005,"Halifax","Halifax"," 6","Halifax",N,N,"",0,414,"Holland","","Bruce","Conservative","Conservateur",N,N,23
12005,"Halifax","Halifax"," 6","Halifax",N,N,"",0,414,"McGenn","","Duncan","People's Party","Parti populaire",N,N,5
12005,"Halifax","Halifax"," 6","Halifax",N,N,"",0,414,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,22
12005,"Halifax","Halifax"," 6","Halifax",N,N,"",0,414,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,56
12005,"Halifax","Halifax"," 6","Halifax",N,N,"",0,414,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,0
12005,"Halifax","Halifax"," 7","Halifax",N,N,"",0,432,"Fillmore","","Andy","Liberal","Libéral",Y,Y,47
12005,"Halifax","Halifax"," 7","Halifax",N,N,"",0,432,"Holland","","Bruce","Conservative","Conservateur",N,N,7
12005,"Halifax","Halifax"," 7","Halifax",N,N,"",0,432,"McGenn","","Duncan","People's Party","Parti populaire",N,N,1
12005,"Halifax","Halifax"," 7","Halifax",N,N,"",0,432,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,10
12005,"Halifax","Halifax"," 7","Halifax",N,N,"",0,432,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,52
12005,"Halifax","Halifax"," 7","Halifax",N,N,"",0,432,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,1
12005,"Halifax","Halifax"," 8","Halifax",N,N,"",1,671,"Fillmore","","Andy","Liberal","Libéral",Y,Y,143
12005,"Halifax","Halifax"," 8","Halifax",N,N,"",1,671,"Holland","","Bruce","Conservative","Conservateur",N,N,27
12005,"Halifax","Halifax"," 8","Halifax",N,N,"",1,671,"McGenn","","Duncan","People's Party","Parti populaire",N,N,3
12005,"Halifax","Halifax"," 8","Halifax",N,N,"",1,671,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,41
12005,"Halifax","Halifax"," 8","Halifax",N,N,"",1,671,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,127
12005,"Halifax","Halifax"," 8","Halifax",N,N,"",1,671,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,1
12005,"Halifax","Halifax"," 9","Halifax",N,N,"",2,522,"Fillmore","","Andy","Liberal","Libéral",Y,Y,77
12005,"Halifax","Halifax"," 9","Halifax",N,N,"",2,522,"Holland","","Bruce","Conservative","Conservateur",N,N,16
12005,"Halifax","Halifax"," 9","Halifax",N,N,"",2,522,"McGenn","","Duncan","People's Party","Parti populaire",N,N,5
12005,"Halifax","Halifax"," 9","Halifax",N,N,"",2,522,"Roberts","","Jo-Ann","Green Party","Parti Vert",N,N,23
12005,"Halifax","Halifax"," 9","Halifax",N,N,"",2,522,"Saulnier","","Christine","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,126
12005,"Halifax","Halifax"," 9","Halifax",N,N,"",2,522,"Wilson","","Bill","Animal Protection Party","Parti Protection Animaux",N,N,2
12005,"Halifax","Halifax"," 10","Halifax",N,N,"",1,371,"Fillmore","","Andy","Liberal","Libéral",Y,Y,67
12005,"Halifax","Halifax"," 10","Halifax",N,N,"",1,371,"Holland","","Bruce","Conservative","Conservateur",N,N,15
