Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
46007,"Portage--Lisgar","Portage--Lisgar"," 1","Lake Francis",N,N,"",1,110,"Archer","","Aaron","People's Party","Parti populaire",N,N,4
46007,"Portage--Lisgar","Portage--Lisgar"," 1","Lake Francis",N,N,"",1,110,"Bergen","","Candice","Conservative","Conservateur",Y,Y,17
46007,"Portage--Lisgar","Portage--Lisgar"," 1","Lake Francis",N,N,"",1,110,"Dondo","","Jerome","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
46007,"Portage--Lisgar","Portage--Lisgar"," 1","Lake Francis",N,N,"",1,110,"Eert","","Beverley","Green Party","Parti Vert",N,N,5
46007,"Portage--Lisgar","Portage--Lisgar"," 1","Lake Francis",N,N,"",1,110,"Friesen","","Cindy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
46007,"Portage--Lisgar","Portage--Lisgar"," 1","Lake Francis",N,N,"",1,110,"Werbiski","","Ken","Liberal","Libéral",N,N,27
46007,"Portage--Lisgar","Portage--Lisgar"," 2","High Bluff",N,N,"",0,300,"Archer","","Aaron","People's Party","Parti populaire",N,N,3
46007,"Portage--Lisgar","Portage--Lisgar"," 2","High Bluff",N,N,"",0,300,"Bergen","","Candice","Conservative","Conservateur",Y,Y,135
46007,"Portage--Lisgar","Portage--Lisgar"," 2","High Bluff",N,N,"",0,300,"Dondo","","Jerome","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
46007,"Portage--Lisgar","Portage--Lisgar"," 2","High Bluff",N,N,"",0,300,"Eert","","Beverley","Green Party","Parti Vert",N,N,5
46007,"Portage--Lisgar","Portage--Lisgar"," 2","High Bluff",N,N,"",0,300,"Friesen","","Cindy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
46007,"Portage--Lisgar","Portage--Lisgar"," 2","High Bluff",N,N,"",0,300,"Werbiski","","Ken","Liberal","Libéral",N,N,14
46007,"Portage--Lisgar","Portage--Lisgar"," 3","Macdonald",N,N,"",1,254,"Archer","","Aaron","People's Party","Parti populaire",N,N,2
46007,"Portage--Lisgar","Portage--Lisgar"," 3","Macdonald",N,N,"",1,254,"Bergen","","Candice","Conservative","Conservateur",Y,Y,118
