Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 1","Mississauga",N,N,"",2,546,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,30
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 1","Mississauga",N,N,"",2,546,"Hill","","Chris","Green Party","Parti Vert",N,N,6
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 1","Mississauga",N,N,"",2,546,"McIver","","Thomas","People's Party","Parti populaire",N,N,1
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 1","Mississauga",N,N,"",2,546,"Melek","","Ghada","Conservative","Conservateur",N,N,104
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 1","Mississauga",N,N,"",2,546,"Sikand","","Gagan","Liberal","Libéral",Y,Y,108
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 1","Mississauga",N,N,"",2,546,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 2","Mississauga",N,N,"",0,432,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 2","Mississauga",N,N,"",0,432,"Hill","","Chris","Green Party","Parti Vert",N,N,3
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 2","Mississauga",N,N,"",0,432,"McIver","","Thomas","People's Party","Parti populaire",N,N,4
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 2","Mississauga",N,N,"",0,432,"Melek","","Ghada","Conservative","Conservateur",N,N,54
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 2","Mississauga",N,N,"",0,432,"Sikand","","Gagan","Liberal","Libéral",Y,Y,114
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 2","Mississauga",N,N,"",0,432,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,4
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 3","Mississauga",N,N,"",4,533,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,33
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 3","Mississauga",N,N,"",4,533,"Hill","","Chris","Green Party","Parti Vert",N,N,12
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 3","Mississauga",N,N,"",4,533,"McIver","","Thomas","People's Party","Parti populaire",N,N,3
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 3","Mississauga",N,N,"",4,533,"Melek","","Ghada","Conservative","Conservateur",N,N,70
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 3","Mississauga",N,N,"",4,533,"Sikand","","Gagan","Liberal","Libéral",Y,Y,128
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 3","Mississauga",N,N,"",4,533,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,1
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 4","Mississauga",N,N,"",0,406,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 4","Mississauga",N,N,"",0,406,"Hill","","Chris","Green Party","Parti Vert",N,N,7
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 4","Mississauga",N,N,"",0,406,"McIver","","Thomas","People's Party","Parti populaire",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 4","Mississauga",N,N,"",0,406,"Melek","","Ghada","Conservative","Conservateur",N,N,61
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 4","Mississauga",N,N,"",0,406,"Sikand","","Gagan","Liberal","Libéral",Y,Y,121
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 4","Mississauga",N,N,"",0,406,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 5","Mississauga",N,N,"",3,585,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 5","Mississauga",N,N,"",3,585,"Hill","","Chris","Green Party","Parti Vert",N,N,10
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 5","Mississauga",N,N,"",3,585,"McIver","","Thomas","People's Party","Parti populaire",N,N,1
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 5","Mississauga",N,N,"",3,585,"Melek","","Ghada","Conservative","Conservateur",N,N,88
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 5","Mississauga",N,N,"",3,585,"Sikand","","Gagan","Liberal","Libéral",Y,Y,161
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 5","Mississauga",N,N,"",3,585,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 6","Mississauga",N,N,"",4,558,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,33
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 6","Mississauga",N,N,"",4,558,"Hill","","Chris","Green Party","Parti Vert",N,N,19
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 6","Mississauga",N,N,"",4,558,"McIver","","Thomas","People's Party","Parti populaire",N,N,4
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 6","Mississauga",N,N,"",4,558,"Melek","","Ghada","Conservative","Conservateur",N,N,109
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 6","Mississauga",N,N,"",4,558,"Sikand","","Gagan","Liberal","Libéral",Y,Y,133
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 6","Mississauga",N,N,"",4,558,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,2
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 7","Mississauga",N,N,"",2,596,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,29
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 7","Mississauga",N,N,"",2,596,"Hill","","Chris","Green Party","Parti Vert",N,N,12
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 7","Mississauga",N,N,"",2,596,"McIver","","Thomas","People's Party","Parti populaire",N,N,2
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 7","Mississauga",N,N,"",2,596,"Melek","","Ghada","Conservative","Conservateur",N,N,119
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 7","Mississauga",N,N,"",2,596,"Sikand","","Gagan","Liberal","Libéral",Y,Y,151
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 7","Mississauga",N,N,"",2,596,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 8","Mississauga",N,N,"",1,399,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 8","Mississauga",N,N,"",1,399,"Hill","","Chris","Green Party","Parti Vert",N,N,9
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 8","Mississauga",N,N,"",1,399,"McIver","","Thomas","People's Party","Parti populaire",N,N,1
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 8","Mississauga",N,N,"",1,399,"Melek","","Ghada","Conservative","Conservateur",N,N,92
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 8","Mississauga",N,N,"",1,399,"Sikand","","Gagan","Liberal","Libéral",Y,Y,113
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 8","Mississauga",N,N,"",1,399,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,1
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 9","Mississauga",N,N,"",1,553,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,39
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 9","Mississauga",N,N,"",1,553,"Hill","","Chris","Green Party","Parti Vert",N,N,9
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 9","Mississauga",N,N,"",1,553,"McIver","","Thomas","People's Party","Parti populaire",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 9","Mississauga",N,N,"",1,553,"Melek","","Ghada","Conservative","Conservateur",N,N,98
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 9","Mississauga",N,N,"",1,553,"Sikand","","Gagan","Liberal","Libéral",Y,Y,108
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 9","Mississauga",N,N,"",1,553,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,3
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 10","Mississauga",N,N,"",1,485,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 10","Mississauga",N,N,"",1,485,"Hill","","Chris","Green Party","Parti Vert",N,N,5
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 10","Mississauga",N,N,"",1,485,"McIver","","Thomas","People's Party","Parti populaire",N,N,3
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 10","Mississauga",N,N,"",1,485,"Melek","","Ghada","Conservative","Conservateur",N,N,88
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 10","Mississauga",N,N,"",1,485,"Sikand","","Gagan","Liberal","Libéral",Y,Y,150
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 10","Mississauga",N,N,"",1,485,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 11","Mississauga",N,N,"",1,450,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 11","Mississauga",N,N,"",1,450,"Hill","","Chris","Green Party","Parti Vert",N,N,11
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 11","Mississauga",N,N,"",1,450,"McIver","","Thomas","People's Party","Parti populaire",N,N,1
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 11","Mississauga",N,N,"",1,450,"Melek","","Ghada","Conservative","Conservateur",N,N,77
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 11","Mississauga",N,N,"",1,450,"Sikand","","Gagan","Liberal","Libéral",Y,Y,126
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 11","Mississauga",N,N,"",1,450,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 12","Mississauga",N,N,"",0,454,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 12","Mississauga",N,N,"",0,454,"Hill","","Chris","Green Party","Parti Vert",N,N,3
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 12","Mississauga",N,N,"",0,454,"McIver","","Thomas","People's Party","Parti populaire",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 12","Mississauga",N,N,"",0,454,"Melek","","Ghada","Conservative","Conservateur",N,N,75
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 12","Mississauga",N,N,"",0,454,"Sikand","","Gagan","Liberal","Libéral",Y,Y,108
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 12","Mississauga",N,N,"",0,454,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,0
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 13","Mississauga",N,N,"",1,381,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 13","Mississauga",N,N,"",1,381,"Hill","","Chris","Green Party","Parti Vert",N,N,6
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 13","Mississauga",N,N,"",1,381,"McIver","","Thomas","People's Party","Parti populaire",N,N,1
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 13","Mississauga",N,N,"",1,381,"Melek","","Ghada","Conservative","Conservateur",N,N,51
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 13","Mississauga",N,N,"",1,381,"Sikand","","Gagan","Liberal","Libéral",Y,Y,86
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 13","Mississauga",N,N,"",1,381,"Spizzirri","","Natalie","Animal Protection Party","Parti Protection Animaux",N,N,1
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 14","Mississauga",N,N,"",1,451,"Girguis","","Samir","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 14","Mississauga",N,N,"",1,451,"Hill","","Chris","Green Party","Parti Vert",N,N,7
35063,"Mississauga--Streetsville","Mississauga--Streetsville"," 14","Mississauga",N,N,"",1,451,"McIver","","Thomas","People's Party","Parti populaire",N,N,4
