Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
59033,"Surrey--Newton","Surrey--Newton"," 1","Surrey",N,N,"",2,474,"Dhaliwal","","Sukh","Liberal","Libéral",Y,Y,104
59033,"Surrey--Newton","Surrey--Newton"," 1","Surrey",N,N,"",2,474,"Gill","","Harjit Singh","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,70
59033,"Surrey--Newton","Surrey--Newton"," 1","Surrey",N,N,"",2,474,"Khehra","","Rabaab","Green Party","Parti Vert",N,N,11
59033,"Surrey--Newton","Surrey--Newton"," 1","Surrey",N,N,"",2,474,"Singh","","Harpreet","Conservative","Conservateur",N,N,58
59033,"Surrey--Newton","Surrey--Newton"," 1","Surrey",N,N,"",2,474,"Verchère","","Holly","People's Party","Parti populaire",N,N,4
59033,"Surrey--Newton","Surrey--Newton"," 2","Surrey",N,N,"",2,397,"Dhaliwal","","Sukh","Liberal","Libéral",Y,Y,97
59033,"Surrey--Newton","Surrey--Newton"," 2","Surrey",N,N,"",2,397,"Gill","","Harjit Singh","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,55
59033,"Surrey--Newton","Surrey--Newton"," 2","Surrey",N,N,"",2,397,"Khehra","","Rabaab","Green Party","Parti Vert",N,N,3
59033,"Surrey--Newton","Surrey--Newton"," 2","Surrey",N,N,"",2,397,"Singh","","Harpreet","Conservative","Conservateur",N,N,41
59033,"Surrey--Newton","Surrey--Newton"," 2","Surrey",N,N,"",2,397,"Verchère","","Holly","People's Party","Parti populaire",N,N,5
59033,"Surrey--Newton","Surrey--Newton"," 3","Surrey",N,N,"",0,475,"Dhaliwal","","Sukh","Liberal","Libéral",Y,Y,81
59033,"Surrey--Newton","Surrey--Newton"," 3","Surrey",N,N,"",0,475,"Gill","","Harjit Singh","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,82
59033,"Surrey--Newton","Surrey--Newton"," 3","Surrey",N,N,"",0,475,"Khehra","","Rabaab","Green Party","Parti Vert",N,N,11
59033,"Surrey--Newton","Surrey--Newton"," 3","Surrey",N,N,"",0,475,"Singh","","Harpreet","Conservative","Conservateur",N,N,66
59033,"Surrey--Newton","Surrey--Newton"," 3","Surrey",N,N,"",0,475,"Verchère","","Holly","People's Party","Parti populaire",N,N,8
59033,"Surrey--Newton","Surrey--Newton"," 4","Surrey",N,N,"",0,500,"Dhaliwal","","Sukh","Liberal","Libéral",Y,Y,60
59033,"Surrey--Newton","Surrey--Newton"," 4","Surrey",N,N,"",0,500,"Gill","","Harjit Singh","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,40
59033,"Surrey--Newton","Surrey--Newton"," 4","Surrey",N,N,"",0,500,"Khehra","","Rabaab","Green Party","Parti Vert",N,N,14
59033,"Surrey--Newton","Surrey--Newton"," 4","Surrey",N,N,"",0,500,"Singh","","Harpreet","Conservative","Conservateur",N,N,68
59033,"Surrey--Newton","Surrey--Newton"," 4","Surrey",N,N,"",0,500,"Verchère","","Holly","People's Party","Parti populaire",N,N,4
59033,"Surrey--Newton","Surrey--Newton"," 5","Surrey",N,N,"",0,374,"Dhaliwal","","Sukh","Liberal","Libéral",Y,Y,56
59033,"Surrey--Newton","Surrey--Newton"," 5","Surrey",N,N,"",0,374,"Gill","","Harjit Singh","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,47
59033,"Surrey--Newton","Surrey--Newton"," 5","Surrey",N,N,"",0,374,"Khehra","","Rabaab","Green Party","Parti Vert",N,N,10
59033,"Surrey--Newton","Surrey--Newton"," 5","Surrey",N,N,"",0,374,"Singh","","Harpreet","Conservative","Conservateur",N,N,41
59033,"Surrey--Newton","Surrey--Newton"," 5","Surrey",N,N,"",0,374,"Verchère","","Holly","People's Party","Parti populaire",N,N,4
59033,"Surrey--Newton","Surrey--Newton"," 6","Surrey",N,N,"",5,401,"Dhaliwal","","Sukh","Liberal","Libéral",Y,Y,94
59033,"Surrey--Newton","Surrey--Newton"," 6","Surrey",N,N,"",5,401,"Gill","","Harjit Singh","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,82
59033,"Surrey--Newton","Surrey--Newton"," 6","Surrey",N,N,"",5,401,"Khehra","","Rabaab","Green Party","Parti Vert",N,N,3
59033,"Surrey--Newton","Surrey--Newton"," 6","Surrey",N,N,"",5,401,"Singh","","Harpreet","Conservative","Conservateur",N,N,33
59033,"Surrey--Newton","Surrey--Newton"," 6","Surrey",N,N,"",5,401,"Verchère","","Holly","People's Party","Parti populaire",N,N,1
59033,"Surrey--Newton","Surrey--Newton"," 7","Surrey",N,N,"",3,498,"Dhaliwal","","Sukh","Liberal","Libéral",Y,Y,89
59033,"Surrey--Newton","Surrey--Newton"," 7","Surrey",N,N,"",3,498,"Gill","","Harjit Singh","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,72
59033,"Surrey--Newton","Surrey--Newton"," 7","Surrey",N,N,"",3,498,"Khehra","","Rabaab","Green Party","Parti Vert",N,N,18
59033,"Surrey--Newton","Surrey--Newton"," 7","Surrey",N,N,"",3,498,"Singh","","Harpreet","Conservative","Conservateur",N,N,43
59033,"Surrey--Newton","Surrey--Newton"," 7","Surrey",N,N,"",3,498,"Verchère","","Holly","People's Party","Parti populaire",N,N,5
