Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 1","Oro-Medonte",N,N,"",1,443,"Janssen","","Dan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,47
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 1","Oro-Medonte",N,N,"",1,443,"Kalliecharan","","Brian","Liberal","Libéral",N,N,57
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 1","Oro-Medonte",N,N,"",1,443,"Lancaster","","Marty","Green Party","Parti Vert",N,N,38
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 1","Oro-Medonte",N,N,"",1,443,"Patterson","","David","People's Party","Parti populaire",N,N,6
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 1","Oro-Medonte",N,N,"",1,443,"Shipley","","Doug","Conservative","Conservateur",N,Y,120
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 2","Oro-Medonte",N,N,"",1,507,"Janssen","","Dan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,42
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 2","Oro-Medonte",N,N,"",1,507,"Kalliecharan","","Brian","Liberal","Libéral",N,N,100
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 2","Oro-Medonte",N,N,"",1,507,"Lancaster","","Marty","Green Party","Parti Vert",N,N,37
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 2","Oro-Medonte",N,N,"",1,507,"Patterson","","David","People's Party","Parti populaire",N,N,4
35005,"Barrie--Springwater--Oro-Medonte","Barrie--Springwater--Oro-Medonte"," 2","Oro-Medonte",N,N,"",1,507,"Shipley","","Doug","Conservative","Conservateur",N,Y,128
