Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Altman","","Joel","Independent","Indépendant(e)",N,N,1
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Bernard","","Joel E.","Conservative","Conservateur",N,N,40
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Durst","","Paul","People's Party","Parti populaire",N,N,7
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Fortier","","Mona","Liberal","Libéral",Y,Y,87
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Legeais","","Christian","ML","ML",N,N,0
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"McHugh","","Daniel James","Independent","Indépendant(e)",N,N,0
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Mercier","","Stéphanie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,47
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Miller","","Derek","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Ngabirano","","Oriana","Green Party","Parti Vert",N,N,21
35078,"Ottawa--Vanier","Ottawa--Vanier"," 1","Ottawa",N,N,"",2,389,"Paquette","","Michelle","Communist","Communiste",N,N,0
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"Altman","","Joel","Independent","Indépendant(e)",N,N,1
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"Bernard","","Joel E.","Conservative","Conservateur",N,N,40
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"Durst","","Paul","People's Party","Parti populaire",N,N,6
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"Fortier","","Mona","Liberal","Libéral",Y,Y,91
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"Legeais","","Christian","ML","ML",N,N,0
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"McHugh","","Daniel James","Independent","Indépendant(e)",N,N,0
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"Mercier","","Stéphanie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,39
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"Miller","","Derek","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35078,"Ottawa--Vanier","Ottawa--Vanier"," 2","Ottawa",N,N,"",0,369,"Ngabirano","","Oriana","Green Party","Parti Vert",N,N,9
