Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24060,"Repentigny","Repentigny"," 1","L'Assomption",N,N,"",8,369,"Beauregard","","Diane","Green Party","Parti Vert",N,N,5
24060,"Repentigny","Repentigny"," 1","L'Assomption",N,N,"",8,369,"Benslimane","","Meryem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
24060,"Repentigny","Repentigny"," 1","L'Assomption",N,N,"",8,369,"Boucher Granger","","Micheline","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,2
24060,"Repentigny","Repentigny"," 1","L'Assomption",N,N,"",8,369,"Branchaud","","Pierre","Conservative","Conservateur",N,N,16
24060,"Repentigny","Repentigny"," 1","L'Assomption",N,N,"",8,369,"Larose","","Josée","Liberal","Libéral",N,N,32
24060,"Repentigny","Repentigny"," 1","L'Assomption",N,N,"",8,369,"Pauzé","","Monique","Bloc Québécois","Bloc Québécois",Y,Y,94
24060,"Repentigny","Repentigny"," 1","L'Assomption",N,N,"",8,369,"Saint-Laurent","","Samuel","People's Party","Parti populaire",N,N,3
24060,"Repentigny","Repentigny"," 2","L'Assomption",N,N,"",5,470,"Beauregard","","Diane","Green Party","Parti Vert",N,N,7
24060,"Repentigny","Repentigny"," 2","L'Assomption",N,N,"",5,470,"Benslimane","","Meryem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
24060,"Repentigny","Repentigny"," 2","L'Assomption",N,N,"",5,470,"Boucher Granger","","Micheline","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,2
24060,"Repentigny","Repentigny"," 2","L'Assomption",N,N,"",5,470,"Branchaud","","Pierre","Conservative","Conservateur",N,N,14
24060,"Repentigny","Repentigny"," 2","L'Assomption",N,N,"",5,470,"Larose","","Josée","Liberal","Libéral",N,N,50
24060,"Repentigny","Repentigny"," 2","L'Assomption",N,N,"",5,470,"Pauzé","","Monique","Bloc Québécois","Bloc Québécois",Y,Y,120
24060,"Repentigny","Repentigny"," 2","L'Assomption",N,N,"",5,470,"Saint-Laurent","","Samuel","People's Party","Parti populaire",N,N,4
24060,"Repentigny","Repentigny"," 3","L'Assomption",N,N,"",1,354,"Beauregard","","Diane","Green Party","Parti Vert",N,N,2
24060,"Repentigny","Repentigny"," 3","L'Assomption",N,N,"",1,354,"Benslimane","","Meryem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
24060,"Repentigny","Repentigny"," 3","L'Assomption",N,N,"",1,354,"Boucher Granger","","Micheline","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,1
24060,"Repentigny","Repentigny"," 3","L'Assomption",N,N,"",1,354,"Branchaud","","Pierre","Conservative","Conservateur",N,N,17
24060,"Repentigny","Repentigny"," 3","L'Assomption",N,N,"",1,354,"Larose","","Josée","Liberal","Libéral",N,N,44
24060,"Repentigny","Repentigny"," 3","L'Assomption",N,N,"",1,354,"Pauzé","","Monique","Bloc Québécois","Bloc Québécois",Y,Y,102
24060,"Repentigny","Repentigny"," 3","L'Assomption",N,N,"",1,354,"Saint-Laurent","","Samuel","People's Party","Parti populaire",N,N,0
24060,"Repentigny","Repentigny"," 4","L'Assomption",N,N,"",6,562,"Beauregard","","Diane","Green Party","Parti Vert",N,N,12
24060,"Repentigny","Repentigny"," 4","L'Assomption",N,N,"",6,562,"Benslimane","","Meryem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
24060,"Repentigny","Repentigny"," 4","L'Assomption",N,N,"",6,562,"Boucher Granger","","Micheline","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,1
24060,"Repentigny","Repentigny"," 4","L'Assomption",N,N,"",6,562,"Branchaud","","Pierre","Conservative","Conservateur",N,N,14
24060,"Repentigny","Repentigny"," 4","L'Assomption",N,N,"",6,562,"Larose","","Josée","Liberal","Libéral",N,N,42
24060,"Repentigny","Repentigny"," 4","L'Assomption",N,N,"",6,562,"Pauzé","","Monique","Bloc Québécois","Bloc Québécois",Y,Y,150
24060,"Repentigny","Repentigny"," 4","L'Assomption",N,N,"",6,562,"Saint-Laurent","","Samuel","People's Party","Parti populaire",N,N,2
24060,"Repentigny","Repentigny"," 5","L'Assomption",N,N,"",8,531,"Beauregard","","Diane","Green Party","Parti Vert",N,N,6
24060,"Repentigny","Repentigny"," 5","L'Assomption",N,N,"",8,531,"Benslimane","","Meryem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
24060,"Repentigny","Repentigny"," 5","L'Assomption",N,N,"",8,531,"Boucher Granger","","Micheline","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,3
24060,"Repentigny","Repentigny"," 5","L'Assomption",N,N,"",8,531,"Branchaud","","Pierre","Conservative","Conservateur",N,N,23
24060,"Repentigny","Repentigny"," 5","L'Assomption",N,N,"",8,531,"Larose","","Josée","Liberal","Libéral",N,N,64
24060,"Repentigny","Repentigny"," 5","L'Assomption",N,N,"",8,531,"Pauzé","","Monique","Bloc Québécois","Bloc Québécois",Y,Y,133
24060,"Repentigny","Repentigny"," 5","L'Assomption",N,N,"",8,531,"Saint-Laurent","","Samuel","People's Party","Parti populaire",N,N,4
24060,"Repentigny","Repentigny"," 6","L'Assomption",N,N,"",6,550,"Beauregard","","Diane","Green Party","Parti Vert",N,N,10
24060,"Repentigny","Repentigny"," 6","L'Assomption",N,N,"",6,550,"Benslimane","","Meryem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,30
24060,"Repentigny","Repentigny"," 6","L'Assomption",N,N,"",6,550,"Boucher Granger","","Micheline","Pour l'Indépendance du Québec","Pour l'Indépendance du Québec",N,N,0
24060,"Repentigny","Repentigny"," 6","L'Assomption",N,N,"",6,550,"Branchaud","","Pierre","Conservative","Conservateur",N,N,20
24060,"Repentigny","Repentigny"," 6","L'Assomption",N,N,"",6,550,"Larose","","Josée","Liberal","Libéral",N,N,64
24060,"Repentigny","Repentigny"," 6","L'Assomption",N,N,"",6,550,"Pauzé","","Monique","Bloc Québécois","Bloc Québécois",Y,Y,155
24060,"Repentigny","Repentigny"," 6","L'Assomption",N,N,"",6,550,"Saint-Laurent","","Samuel","People's Party","Parti populaire",N,N,2
