Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"Brothers","","Karin","Stop Climate Change","Arrêtonslechangementclimatique",N,N,0
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,92
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"Garvie","","Drew","Communist","Communiste",N,N,1
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"Grant","","Tim","Green Party","Parti Vert",N,N,18
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"Jean-Baptiste Vajda","","Melissa","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"Lockwood","","Aran","People's Party","Parti populaire",N,N,1
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"Rutchinski","","Steve","ML","ML",N,N,0
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"Tingling","","Helen-Claire","Conservative","Conservateur",N,N,32
35110,"University--Rosedale","University--Rosedale"," 1","Toronto",N,N,"",0,352,"White","","Liz","Animal Protection Party","Parti Protection Animaux",N,N,0
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"Brothers","","Karin","Stop Climate Change","Arrêtonslechangementclimatique",N,N,1
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,128
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"Grant","","Tim","Green Party","Parti Vert",N,N,12
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"Jean-Baptiste Vajda","","Melissa","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"Lockwood","","Aran","People's Party","Parti populaire",N,N,5
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"Rutchinski","","Steve","ML","ML",N,N,0
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"Tingling","","Helen-Claire","Conservative","Conservateur",N,N,47
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",0,433,"White","","Liz","Animal Protection Party","Parti Protection Animaux",N,N,0
