Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35119,"York--Simcoe","York--Simcoe"," 1","Chippewas of Georgina Island First Nation",N,N,"",1,182,"Arnold","","Jonathan","Green Party","Parti Vert",N,N,1
35119,"York--Simcoe","York--Simcoe"," 1","Chippewas of Georgina Island First Nation",N,N,"",1,182,"Davidson","","Scot","Conservative","Conservateur",Y,Y,42
35119,"York--Simcoe","York--Simcoe"," 1","Chippewas of Georgina Island First Nation",N,N,"",1,182,"Komar","","Keith","Libertarian","Libertarien",N,N,0
35119,"York--Simcoe","York--Simcoe"," 1","Chippewas of Georgina Island First Nation",N,N,"",1,182,"Lotter","","Michael","People's Party","Parti populaire",N,N,0
35119,"York--Simcoe","York--Simcoe"," 1","Chippewas of Georgina Island First Nation",N,N,"",1,182,"McLean","","Jessa","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35119,"York--Simcoe","York--Simcoe"," 1","Chippewas of Georgina Island First Nation",N,N,"",1,182,"Wesley-Esquimaux","","Cynthia","Liberal","Libéral",N,N,47
35119,"York--Simcoe","York--Simcoe"," 2","Georgina",N,N,"",0,581,"Arnold","","Jonathan","Green Party","Parti Vert",N,N,21
35119,"York--Simcoe","York--Simcoe"," 2","Georgina",N,N,"",0,581,"Davidson","","Scot","Conservative","Conservateur",Y,Y,151
35119,"York--Simcoe","York--Simcoe"," 2","Georgina",N,N,"",0,581,"Komar","","Keith","Libertarian","Libertarien",N,N,7
35119,"York--Simcoe","York--Simcoe"," 2","Georgina",N,N,"",0,581,"Lotter","","Michael","People's Party","Parti populaire",N,N,7
35119,"York--Simcoe","York--Simcoe"," 2","Georgina",N,N,"",0,581,"McLean","","Jessa","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35119,"York--Simcoe","York--Simcoe"," 2","Georgina",N,N,"",0,581,"Wesley-Esquimaux","","Cynthia","Liberal","Libéral",N,N,44
35119,"York--Simcoe","York--Simcoe"," 3","Georgina",N,N,"",1,510,"Arnold","","Jonathan","Green Party","Parti Vert",N,N,19
35119,"York--Simcoe","York--Simcoe"," 3","Georgina",N,N,"",1,510,"Davidson","","Scot","Conservative","Conservateur",Y,Y,105
35119,"York--Simcoe","York--Simcoe"," 3","Georgina",N,N,"",1,510,"Komar","","Keith","Libertarian","Libertarien",N,N,7
35119,"York--Simcoe","York--Simcoe"," 3","Georgina",N,N,"",1,510,"Lotter","","Michael","People's Party","Parti populaire",N,N,4
35119,"York--Simcoe","York--Simcoe"," 3","Georgina",N,N,"",1,510,"McLean","","Jessa","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35119,"York--Simcoe","York--Simcoe"," 3","Georgina",N,N,"",1,510,"Wesley-Esquimaux","","Cynthia","Liberal","Libéral",N,N,43
