Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35057,"Milton","Milton"," 1","Milton",N,N,"",1,639,"Dastur","","Percy","People's Party","Parti populaire",N,N,6
35057,"Milton","Milton"," 1","Milton",N,N,"",1,639,"Hassan","","Farina","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35057,"Milton","Milton"," 1","Milton",N,N,"",1,639,"Hayward","","Eleanor","Green Party","Parti Vert",N,N,28
35057,"Milton","Milton"," 1","Milton",N,N,"",1,639,"Raitt","","Lisa","Conservative","Conservateur",Y,N,178
35057,"Milton","Milton"," 1","Milton",N,N,"",1,639,"van Koeverden","","Adam","Liberal","Libéral",N,Y,106
35057,"Milton","Milton"," 2","Milton",N,N,"",0,646,"Dastur","","Percy","People's Party","Parti populaire",N,N,4
35057,"Milton","Milton"," 2","Milton",N,N,"",0,646,"Hassan","","Farina","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35057,"Milton","Milton"," 2","Milton",N,N,"",0,646,"Hayward","","Eleanor","Green Party","Parti Vert",N,N,30
35057,"Milton","Milton"," 2","Milton",N,N,"",0,646,"Raitt","","Lisa","Conservative","Conservateur",Y,N,149
35057,"Milton","Milton"," 2","Milton",N,N,"",0,646,"van Koeverden","","Adam","Liberal","Libéral",N,Y,128
35057,"Milton","Milton"," 3","Milton",N,N,"",0,257,"Dastur","","Percy","People's Party","Parti populaire",N,N,0
35057,"Milton","Milton"," 3","Milton",N,N,"",0,257,"Hassan","","Farina","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
35057,"Milton","Milton"," 3","Milton",N,N,"",0,257,"Hayward","","Eleanor","Green Party","Parti Vert",N,N,2
35057,"Milton","Milton"," 3","Milton",N,N,"",0,257,"Raitt","","Lisa","Conservative","Conservateur",Y,N,41
35057,"Milton","Milton"," 3","Milton",N,N,"",0,257,"van Koeverden","","Adam","Liberal","Libéral",N,Y,29
35057,"Milton","Milton"," 4","Milton",N,N,"",2,468,"Dastur","","Percy","People's Party","Parti populaire",N,N,0
35057,"Milton","Milton"," 4","Milton",N,N,"",2,468,"Hassan","","Farina","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
35057,"Milton","Milton"," 4","Milton",N,N,"",2,468,"Hayward","","Eleanor","Green Party","Parti Vert",N,N,16
35057,"Milton","Milton"," 4","Milton",N,N,"",2,468,"Raitt","","Lisa","Conservative","Conservateur",Y,N,86
35057,"Milton","Milton"," 4","Milton",N,N,"",2,468,"van Koeverden","","Adam","Liberal","Libéral",N,Y,90
35057,"Milton","Milton"," 5","Milton",N,N,"",1,463,"Dastur","","Percy","People's Party","Parti populaire",N,N,1
35057,"Milton","Milton"," 5","Milton",N,N,"",1,463,"Hassan","","Farina","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35057,"Milton","Milton"," 5","Milton",N,N,"",1,463,"Hayward","","Eleanor","Green Party","Parti Vert",N,N,8
35057,"Milton","Milton"," 5","Milton",N,N,"",1,463,"Raitt","","Lisa","Conservative","Conservateur",Y,N,64
35057,"Milton","Milton"," 5","Milton",N,N,"",1,463,"van Koeverden","","Adam","Liberal","Libéral",N,Y,109
35057,"Milton","Milton"," 6","Milton",N,N,"",0,490,"Dastur","","Percy","People's Party","Parti populaire",N,N,0
35057,"Milton","Milton"," 6","Milton",N,N,"",0,490,"Hassan","","Farina","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
35057,"Milton","Milton"," 6","Milton",N,N,"",0,490,"Hayward","","Eleanor","Green Party","Parti Vert",N,N,5
35057,"Milton","Milton"," 6","Milton",N,N,"",0,490,"Raitt","","Lisa","Conservative","Conservateur",Y,N,91
35057,"Milton","Milton"," 6","Milton",N,N,"",0,490,"van Koeverden","","Adam","Liberal","Libéral",N,Y,102
35057,"Milton","Milton"," 7","Milton",N,N,"",1,438,"Dastur","","Percy","People's Party","Parti populaire",N,N,2
35057,"Milton","Milton"," 7","Milton",N,N,"",1,438,"Hassan","","Farina","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35057,"Milton","Milton"," 7","Milton",N,N,"",1,438,"Hayward","","Eleanor","Green Party","Parti Vert",N,N,4
35057,"Milton","Milton"," 7","Milton",N,N,"",1,438,"Raitt","","Lisa","Conservative","Conservateur",Y,N,69
