Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",0,483,"Bory","","Leslie","Independent","Indépendant",N,N,0
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",0,483,"Bylsma","","Dave","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",0,483,"Ettinger","","Wayne","Green Party","Parti Vert",N,N,12
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",0,483,"Finley","","Diane","Conservative","Conservateur",Y,Y,112
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",0,483,"Harris","","John","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,48
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",0,483,"Mouland","","Joan","Liberal","Libéral",N,N,103
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",0,483,"Wakeford","","Dustin","Independent","Indépendant",N,N,0
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",1,393,"Bory","","Leslie","Independent","Indépendant",N,N,2
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",1,393,"Bylsma","","Dave","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,5
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",1,393,"Ettinger","","Wayne","Green Party","Parti Vert",N,N,5
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",1,393,"Finley","","Diane","Conservative","Conservateur",Y,Y,123
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",1,393,"Harris","","John","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,26
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",1,393,"Mouland","","Joan","Liberal","Libéral",N,N,66
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",1,393,"Wakeford","","Dustin","Independent","Indépendant",N,N,2
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,363,"Bory","","Leslie","Independent","Indépendant",N,N,0
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,363,"Bylsma","","Dave","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,363,"Ettinger","","Wayne","Green Party","Parti Vert",N,N,6
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,363,"Finley","","Diane","Conservative","Conservateur",Y,Y,74
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,363,"Harris","","John","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,363,"Mouland","","Joan","Liberal","Libéral",N,N,101
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,363,"Wakeford","","Dustin","Independent","Indépendant",N,N,0
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 4","Haldimand County",N,N,"",2,387,"Bory","","Leslie","Independent","Indépendant",N,N,1
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 4","Haldimand County",N,N,"",2,387,"Bylsma","","Dave","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 4","Haldimand County",N,N,"",2,387,"Ettinger","","Wayne","Green Party","Parti Vert",N,N,8
35033,"Haldimand--Norfolk","Haldimand--Norfolk"," 4","Haldimand County",N,N,"",2,387,"Finley","","Diane","Conservative","Conservateur",Y,Y,64
