Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 1","Pointe-Fortune",N,N,"",2,461,"Boudreau","","Marc","Conservative","Conservateur",N,N,24
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 1","Pointe-Fortune",N,N,"",2,461,"François","","Vincent","Bloc Québécois","Bloc Québécois",N,N,71
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 1","Pointe-Fortune",N,N,"",2,461,"Kaszel","","Jennifer","Green Party","Parti Vert",N,N,6
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 1","Pointe-Fortune",N,N,"",2,461,"Nicholls","","Jamie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,58
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 1","Pointe-Fortune",N,N,"",2,461,"Schiefke","","Peter","Liberal","Libéral",N,Y,98
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 2","Rigaud",N,N,"",1,341,"Boudreau","","Marc","Conservative","Conservateur",N,N,12
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 2","Rigaud",N,N,"",1,341,"François","","Vincent","Bloc Québécois","Bloc Québécois",N,N,46
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 2","Rigaud",N,N,"",1,341,"Kaszel","","Jennifer","Green Party","Parti Vert",N,N,8
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 2","Rigaud",N,N,"",1,341,"Nicholls","","Jamie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,37
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 2","Rigaud",N,N,"",1,341,"Schiefke","","Peter","Liberal","Libéral",N,Y,62
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 3","Rigaud",N,N,"",4,372,"Boudreau","","Marc","Conservative","Conservateur",N,N,11
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 3","Rigaud",N,N,"",4,372,"François","","Vincent","Bloc Québécois","Bloc Québécois",N,N,65
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 3","Rigaud",N,N,"",4,372,"Kaszel","","Jennifer","Green Party","Parti Vert",N,N,3
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 3","Rigaud",N,N,"",4,372,"Nicholls","","Jamie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,29
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 3","Rigaud",N,N,"",4,372,"Schiefke","","Peter","Liberal","Libéral",N,Y,59
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 4","Rigaud",N,N,"",3,319,"Boudreau","","Marc","Conservative","Conservateur",N,N,17
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 4","Rigaud",N,N,"",3,319,"François","","Vincent","Bloc Québécois","Bloc Québécois",N,N,50
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 4","Rigaud",N,N,"",3,319,"Kaszel","","Jennifer","Green Party","Parti Vert",N,N,7
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 4","Rigaud",N,N,"",3,319,"Nicholls","","Jamie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,37
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 4","Rigaud",N,N,"",3,319,"Schiefke","","Peter","Liberal","Libéral",N,Y,70
24074,"Vaudreuil--Soulanges","Vaudreuil--Soulanges"," 5","Rigaud",N,N,"",1,282,"Boudreau","","Marc","Conservative","Conservateur",N,N,20
