Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 1","Hamilton ",N,N,"",0,422,"Bratina","","Bob","Liberal","Libéral",N,Y,103
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 1","Hamilton ",N,N,"",0,422,"Bubanko","","Diane","Conservative","Conservateur",N,N,61
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 1","Hamilton ",N,N,"",0,422,"Davis","","Erin","Green Party","Parti Vert",N,N,14
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 1","Hamilton ",N,N,"",0,422,"Fields","","Wendell","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 1","Hamilton ",N,N,"",0,422,"Mann","","Bob","Communist","Communiste",N,N,2
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 1","Hamilton ",N,N,"",0,422,"Marston","","Wayne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,69
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 2","Hamilton ",N,N,"",1,376,"Bratina","","Bob","Liberal","Libéral",N,Y,90
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 2","Hamilton ",N,N,"",1,376,"Bubanko","","Diane","Conservative","Conservateur",N,N,53
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 2","Hamilton ",N,N,"",1,376,"Davis","","Erin","Green Party","Parti Vert",N,N,10
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 2","Hamilton ",N,N,"",1,376,"Fields","","Wendell","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 2","Hamilton ",N,N,"",1,376,"Mann","","Bob","Communist","Communiste",N,N,0
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 2","Hamilton ",N,N,"",1,376,"Marston","","Wayne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,89
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 3","Hamilton ",N,N,"",1,279,"Bratina","","Bob","Liberal","Libéral",N,Y,58
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 3","Hamilton ",N,N,"",1,279,"Bubanko","","Diane","Conservative","Conservateur",N,N,27
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 3","Hamilton ",N,N,"",1,279,"Davis","","Erin","Green Party","Parti Vert",N,N,3
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 3","Hamilton ",N,N,"",1,279,"Fields","","Wendell","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 3","Hamilton ",N,N,"",1,279,"Mann","","Bob","Communist","Communiste",N,N,0
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 3","Hamilton ",N,N,"",1,279,"Marston","","Wayne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,47
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 4","Hamilton ",N,N,"",2,402,"Bratina","","Bob","Liberal","Libéral",N,Y,41
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 4","Hamilton ",N,N,"",2,402,"Bubanko","","Diane","Conservative","Conservateur",N,N,51
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 4","Hamilton ",N,N,"",2,402,"Davis","","Erin","Green Party","Parti Vert",N,N,11
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 4","Hamilton ",N,N,"",2,402,"Fields","","Wendell","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 4","Hamilton ",N,N,"",2,402,"Mann","","Bob","Communist","Communiste",N,N,1
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 4","Hamilton ",N,N,"",2,402,"Marston","","Wayne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,91
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 5","Hamilton ",N,N,"",1,393,"Bratina","","Bob","Liberal","Libéral",N,Y,50
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 5","Hamilton ",N,N,"",1,393,"Bubanko","","Diane","Conservative","Conservateur",N,N,42
35036,"Hamilton East--Stoney Creek","Hamilton-Est--Stoney Creek"," 5","Hamilton ",N,N,"",1,393,"Davis","","Erin","Green Party","Parti Vert",N,N,7
