Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24054,"Outremont","Outremont"," 1","Montréal",N,N,"",2,492,"Bendayan","","Rachel","Liberal","Libéral",N,N,46
24054,"Outremont","Outremont"," 1","Montréal",N,N,"",2,492,"Diallo","","Amara","Green Party","Parti Vert",N,N,10
24054,"Outremont","Outremont"," 1","Montréal",N,N,"",2,492,"Galland Barou","","Roger","Bloc Québécois","Bloc Québécois",N,N,35
24054,"Outremont","Outremont"," 1","Montréal",N,N,"",2,492,"Husny","","Rodolphe","Conservative","Conservateur",N,N,4
24054,"Outremont","Outremont"," 1","Montréal",N,N,"",2,492,"Mulcair","","Tom","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,92
24054,"Outremont","Outremont"," 1","Montréal",N,N,"",2,492,"Pouliot","","Francis","Libertarian","Libertarien",N,N,2
24054,"Outremont","Outremont"," 1","Montréal",N,N,"",2,492,"Welsh","","Adrien","Communist","Communiste",N,N,2
24054,"Outremont","Outremont"," 2","Montréal",N,N,"",2,352,"Bendayan","","Rachel","Liberal","Libéral",N,N,23
24054,"Outremont","Outremont"," 2","Montréal",N,N,"",2,352,"Diallo","","Amara","Green Party","Parti Vert",N,N,17
24054,"Outremont","Outremont"," 2","Montréal",N,N,"",2,352,"Galland Barou","","Roger","Bloc Québécois","Bloc Québécois",N,N,25
24054,"Outremont","Outremont"," 2","Montréal",N,N,"",2,352,"Husny","","Rodolphe","Conservative","Conservateur",N,N,4
24054,"Outremont","Outremont"," 2","Montréal",N,N,"",2,352,"Mulcair","","Tom","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,85
24054,"Outremont","Outremont"," 2","Montréal",N,N,"",2,352,"Pouliot","","Francis","Libertarian","Libertarien",N,N,0
24054,"Outremont","Outremont"," 2","Montréal",N,N,"",2,352,"Welsh","","Adrien","Communist","Communiste",N,N,0
24054,"Outremont","Outremont"," 3","Montréal",N,N,"",2,403,"Bendayan","","Rachel","Liberal","Libéral",N,N,40
24054,"Outremont","Outremont"," 3","Montréal",N,N,"",2,403,"Diallo","","Amara","Green Party","Parti Vert",N,N,7
24054,"Outremont","Outremont"," 3","Montréal",N,N,"",2,403,"Galland Barou","","Roger","Bloc Québécois","Bloc Québécois",N,N,41
24054,"Outremont","Outremont"," 3","Montréal",N,N,"",2,403,"Husny","","Rodolphe","Conservative","Conservateur",N,N,3
24054,"Outremont","Outremont"," 3","Montréal",N,N,"",2,403,"Mulcair","","Tom","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,133
24054,"Outremont","Outremont"," 3","Montréal",N,N,"",2,403,"Pouliot","","Francis","Libertarian","Libertarien",N,N,0
24054,"Outremont","Outremont"," 3","Montréal",N,N,"",2,403,"Welsh","","Adrien","Communist","Communiste",N,N,1
24054,"Outremont","Outremont"," 4","Montréal",N,N,"",0,418,"Bendayan","","Rachel","Liberal","Libéral",N,N,51
24054,"Outremont","Outremont"," 4","Montréal",N,N,"",0,418,"Diallo","","Amara","Green Party","Parti Vert",N,N,5
24054,"Outremont","Outremont"," 4","Montréal",N,N,"",0,418,"Galland Barou","","Roger","Bloc Québécois","Bloc Québécois",N,N,36
24054,"Outremont","Outremont"," 4","Montréal",N,N,"",0,418,"Husny","","Rodolphe","Conservative","Conservateur",N,N,8
24054,"Outremont","Outremont"," 4","Montréal",N,N,"",0,418,"Mulcair","","Tom","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,89
24054,"Outremont","Outremont"," 4","Montréal",N,N,"",0,418,"Pouliot","","Francis","Libertarian","Libertarien",N,N,2
24054,"Outremont","Outremont"," 4","Montréal",N,N,"",0,418,"Welsh","","Adrien","Communist","Communiste",N,N,0
24054,"Outremont","Outremont"," 5","Montréal",N,N,"",1,272,"Bendayan","","Rachel","Liberal","Libéral",N,N,34
24054,"Outremont","Outremont"," 5","Montréal",N,N,"",1,272,"Diallo","","Amara","Green Party","Parti Vert",N,N,7
24054,"Outremont","Outremont"," 5","Montréal",N,N,"",1,272,"Galland Barou","","Roger","Bloc Québécois","Bloc Québécois",N,N,12
24054,"Outremont","Outremont"," 5","Montréal",N,N,"",1,272,"Husny","","Rodolphe","Conservative","Conservateur",N,N,4
24054,"Outremont","Outremont"," 5","Montréal",N,N,"",1,272,"Mulcair","","Tom","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,60
24054,"Outremont","Outremont"," 5","Montréal",N,N,"",1,272,"Pouliot","","Francis","Libertarian","Libertarien",N,N,2
24054,"Outremont","Outremont"," 5","Montréal",N,N,"",1,272,"Welsh","","Adrien","Communist","Communiste",N,N,1
24054,"Outremont","Outremont"," 6","Montréal",N,N,"",3,431,"Bendayan","","Rachel","Liberal","Libéral",N,N,56
24054,"Outremont","Outremont"," 6","Montréal",N,N,"",3,431,"Diallo","","Amara","Green Party","Parti Vert",N,N,6
24054,"Outremont","Outremont"," 6","Montréal",N,N,"",3,431,"Galland Barou","","Roger","Bloc Québécois","Bloc Québécois",N,N,25
24054,"Outremont","Outremont"," 6","Montréal",N,N,"",3,431,"Husny","","Rodolphe","Conservative","Conservateur",N,N,10
24054,"Outremont","Outremont"," 6","Montréal",N,N,"",3,431,"Mulcair","","Tom","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,112
24054,"Outremont","Outremont"," 6","Montréal",N,N,"",3,431,"Pouliot","","Francis","Libertarian","Libertarien",N,N,1
24054,"Outremont","Outremont"," 6","Montréal",N,N,"",3,431,"Welsh","","Adrien","Communist","Communiste",N,N,0
24054,"Outremont","Outremont"," 7","Montréal",N,N,"",0,359,"Bendayan","","Rachel","Liberal","Libéral",N,N,39
