Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
61001,"Northwest Territories","Territoires du Nord-Ouest"," 1","Sachs Harbour",N,N,"",0,72,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,9
61001,"Northwest Territories","Territoires du Nord-Ouest"," 1","Sachs Harbour",N,N,"",0,72,"McLeod","","Michael","Liberal","Libéral",N,Y,31
61001,"Northwest Territories","Territoires du Nord-Ouest"," 1","Sachs Harbour",N,N,"",0,72,"Moore","","John","Green Party","Parti Vert",N,N,2
61001,"Northwest Territories","Territoires du Nord-Ouest"," 1","Sachs Harbour",N,N,"",0,72,"Roland","","Floyd","Conservative","Conservateur",N,N,7
61001,"Northwest Territories","Territoires du Nord-Ouest"," 2","Ulukhaktok",N,N,"",1,212,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,50
61001,"Northwest Territories","Territoires du Nord-Ouest"," 2","Ulukhaktok",N,N,"",1,212,"McLeod","","Michael","Liberal","Libéral",N,Y,58
61001,"Northwest Territories","Territoires du Nord-Ouest"," 2","Ulukhaktok",N,N,"",1,212,"Moore","","John","Green Party","Parti Vert",N,N,7
61001,"Northwest Territories","Territoires du Nord-Ouest"," 2","Ulukhaktok",N,N,"",1,212,"Roland","","Floyd","Conservative","Conservateur",N,N,34
61001,"Northwest Territories","Territoires du Nord-Ouest"," 3","Inuvik",N,N,"",1,400,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,48
61001,"Northwest Territories","Territoires du Nord-Ouest"," 3","Inuvik",N,N,"",1,400,"McLeod","","Michael","Liberal","Libéral",N,Y,64
61001,"Northwest Territories","Territoires du Nord-Ouest"," 3","Inuvik",N,N,"",1,400,"Moore","","John","Green Party","Parti Vert",N,N,4
61001,"Northwest Territories","Territoires du Nord-Ouest"," 3","Inuvik",N,N,"",1,400,"Roland","","Floyd","Conservative","Conservateur",N,N,36
61001,"Northwest Territories","Territoires du Nord-Ouest"," 4","Tuktoyaktuk",N,N,"",4,584,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,59
61001,"Northwest Territories","Territoires du Nord-Ouest"," 4","Tuktoyaktuk",N,N,"",4,584,"McLeod","","Michael","Liberal","Libéral",N,Y,142
61001,"Northwest Territories","Territoires du Nord-Ouest"," 4","Tuktoyaktuk",N,N,"",4,584,"Moore","","John","Green Party","Parti Vert",N,N,6
61001,"Northwest Territories","Territoires du Nord-Ouest"," 4","Tuktoyaktuk",N,N,"",4,584,"Roland","","Floyd","Conservative","Conservateur",N,N,96
61001,"Northwest Territories","Territoires du Nord-Ouest"," 5","Paulatuk",N,N,"",1,152,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,18
61001,"Northwest Territories","Territoires du Nord-Ouest"," 5","Paulatuk",N,N,"",1,152,"McLeod","","Michael","Liberal","Libéral",N,Y,87
61001,"Northwest Territories","Territoires du Nord-Ouest"," 5","Paulatuk",N,N,"",1,152,"Moore","","John","Green Party","Parti Vert",N,N,1
61001,"Northwest Territories","Territoires du Nord-Ouest"," 5","Paulatuk",N,N,"",1,152,"Roland","","Floyd","Conservative","Conservateur",N,N,15
61001,"Northwest Territories","Territoires du Nord-Ouest"," 6","Aklavik",N,N,"",1,392,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,50
61001,"Northwest Territories","Territoires du Nord-Ouest"," 6","Aklavik",N,N,"",1,392,"McLeod","","Michael","Liberal","Libéral",N,Y,139
61001,"Northwest Territories","Territoires du Nord-Ouest"," 6","Aklavik",N,N,"",1,392,"Moore","","John","Green Party","Parti Vert",N,N,0
61001,"Northwest Territories","Territoires du Nord-Ouest"," 6","Aklavik",N,N,"",1,392,"Roland","","Floyd","Conservative","Conservateur",N,N,28
61001,"Northwest Territories","Territoires du Nord-Ouest"," 7","Inuvik",N,N,"",2,595,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,73
61001,"Northwest Territories","Territoires du Nord-Ouest"," 7","Inuvik",N,N,"",2,595,"McLeod","","Michael","Liberal","Libéral",N,Y,109
61001,"Northwest Territories","Territoires du Nord-Ouest"," 7","Inuvik",N,N,"",2,595,"Moore","","John","Green Party","Parti Vert",N,N,4
61001,"Northwest Territories","Territoires du Nord-Ouest"," 7","Inuvik",N,N,"",2,595,"Roland","","Floyd","Conservative","Conservateur",N,N,63
61001,"Northwest Territories","Territoires du Nord-Ouest"," 8A","Inuvik",N,N,"",0,360,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,32
61001,"Northwest Territories","Territoires du Nord-Ouest"," 8A","Inuvik",N,N,"",0,360,"McLeod","","Michael","Liberal","Libéral",N,Y,65
61001,"Northwest Territories","Territoires du Nord-Ouest"," 8A","Inuvik",N,N,"",0,360,"Moore","","John","Green Party","Parti Vert",N,N,4
61001,"Northwest Territories","Territoires du Nord-Ouest"," 8A","Inuvik",N,N,"",0,360,"Roland","","Floyd","Conservative","Conservateur",N,N,35
61001,"Northwest Territories","Territoires du Nord-Ouest"," 8B","Inuvik",N,N,"",1,422,"Bevington","","Dennis Fraser","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,49
61001,"Northwest Territories","Territoires du Nord-Ouest"," 8B","Inuvik",N,N,"",1,422,"McLeod","","Michael","Liberal","Libéral",N,Y,80
