Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Bezanson","","Allan","Marxist-Leninist","Marxiste-Léniniste",N,N,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Carvery","","Irvine","Conservative","Conservateur",N,N,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Fillmore","","Andy","Liberal","Libéral",N,Y,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Leslie","","Megan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,0
12005,"Halifax","Halifax"," 1","Halifax",N,Y,"",0,0,"Trappenberg","","Thomas","Green Party","Parti Vert",N,N,0
12005,"Halifax","Halifax"," 2","Fergusons Cove",N,N,"",0,450,"Bezanson","","Allan","Marxist-Leninist","Marxiste-Léniniste",N,N,0
12005,"Halifax","Halifax"," 2","Fergusons Cove",N,N,"",0,450,"Carvery","","Irvine","Conservative","Conservateur",N,N,27
12005,"Halifax","Halifax"," 2","Fergusons Cove",N,N,"",0,450,"Fillmore","","Andy","Liberal","Libéral",N,Y,152
12005,"Halifax","Halifax"," 2","Fergusons Cove",N,N,"",0,450,"Leslie","","Megan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,49
12005,"Halifax","Halifax"," 2","Fergusons Cove",N,N,"",0,450,"Trappenberg","","Thomas","Green Party","Parti Vert",N,N,8
