Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35109,"Toronto--Danforth","Toronto--Danforth"," 1","East York",N,N,"",0,371,"Abbott","","Elizabeth","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35109,"Toronto--Danforth","Toronto--Danforth"," 1","East York",N,N,"",0,371,"Dabrusin","","Julie","Liberal","Libéral",N,Y,81
35109,"Toronto--Danforth","Toronto--Danforth"," 1","East York",N,N,"",0,371,"Dichter","","Benjamin","Conservative","Conservateur",N,N,63
35109,"Toronto--Danforth","Toronto--Danforth"," 1","East York",N,N,"",0,371,"Richardson","","John","PC Party","Parti PC",N,N,18
35109,"Toronto--Danforth","Toronto--Danforth"," 1","East York",N,N,"",0,371,"Scott","","Craig","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,42
35109,"Toronto--Danforth","Toronto--Danforth"," 1","East York",N,N,"",0,371,"Tolley","","Chris","Green Party","Parti Vert",N,N,11
35109,"Toronto--Danforth","Toronto--Danforth"," 2","East York",N,N,"",2,372,"Abbott","","Elizabeth","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,1
35109,"Toronto--Danforth","Toronto--Danforth"," 2","East York",N,N,"",2,372,"Dabrusin","","Julie","Liberal","Libéral",N,Y,96
35109,"Toronto--Danforth","Toronto--Danforth"," 2","East York",N,N,"",2,372,"Dichter","","Benjamin","Conservative","Conservateur",N,N,39
35109,"Toronto--Danforth","Toronto--Danforth"," 2","East York",N,N,"",2,372,"Richardson","","John","PC Party","Parti PC",N,N,12
35109,"Toronto--Danforth","Toronto--Danforth"," 2","East York",N,N,"",2,372,"Scott","","Craig","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,59
35109,"Toronto--Danforth","Toronto--Danforth"," 2","East York",N,N,"",2,372,"Tolley","","Chris","Green Party","Parti Vert",N,N,7
35109,"Toronto--Danforth","Toronto--Danforth"," 3","East York",N,N,"",0,401,"Abbott","","Elizabeth","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,2
35109,"Toronto--Danforth","Toronto--Danforth"," 3","East York",N,N,"",0,401,"Dabrusin","","Julie","Liberal","Libéral",N,Y,103
35109,"Toronto--Danforth","Toronto--Danforth"," 3","East York",N,N,"",0,401,"Dichter","","Benjamin","Conservative","Conservateur",N,N,45
35109,"Toronto--Danforth","Toronto--Danforth"," 3","East York",N,N,"",0,401,"Richardson","","John","PC Party","Parti PC",N,N,8
35109,"Toronto--Danforth","Toronto--Danforth"," 3","East York",N,N,"",0,401,"Scott","","Craig","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,69
35109,"Toronto--Danforth","Toronto--Danforth"," 3","East York",N,N,"",0,401,"Tolley","","Chris","Green Party","Parti Vert",N,N,9
35109,"Toronto--Danforth","Toronto--Danforth"," 4","East York",N,N,"",0,428,"Abbott","","Elizabeth","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35109,"Toronto--Danforth","Toronto--Danforth"," 4","East York",N,N,"",0,428,"Dabrusin","","Julie","Liberal","Libéral",N,Y,110
35109,"Toronto--Danforth","Toronto--Danforth"," 4","East York",N,N,"",0,428,"Dichter","","Benjamin","Conservative","Conservateur",N,N,47
35109,"Toronto--Danforth","Toronto--Danforth"," 4","East York",N,N,"",0,428,"Richardson","","John","PC Party","Parti PC",N,N,12
35109,"Toronto--Danforth","Toronto--Danforth"," 4","East York",N,N,"",0,428,"Scott","","Craig","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,60
35109,"Toronto--Danforth","Toronto--Danforth"," 4","East York",N,N,"",0,428,"Tolley","","Chris","Green Party","Parti Vert",N,N,10
35109,"Toronto--Danforth","Toronto--Danforth"," 5","East York",N,N,"",0,403,"Abbott","","Elizabeth","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,1
