Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35089,"St. Catharines","St. Catharines"," 1","St. Catharines",N,N,"",2,478,"Bittle","","Chris","Liberal","Libéral",N,Y,100
35089,"St. Catharines","St. Catharines"," 1","St. Catharines",N,N,"",2,478,"Dykstra","","Rick","Conservative","Conservateur",Y,N,115
35089,"St. Catharines","St. Catharines"," 1","St. Catharines",N,N,"",2,478,"Erskine-Fournier","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,54
35089,"St. Catharines","St. Catharines"," 1","St. Catharines",N,N,"",2,478,"Fannon","","Jim","Green Party","Parti Vert",N,N,9
35089,"St. Catharines","St. Catharines"," 1","St. Catharines",N,N,"",2,478,"Waziruddin","","Saleh","Communist","Communiste",N,N,1
35089,"St. Catharines","St. Catharines"," 2","St. Catharines",N,N,"",0,457,"Bittle","","Chris","Liberal","Libéral",N,Y,117
35089,"St. Catharines","St. Catharines"," 2","St. Catharines",N,N,"",0,457,"Dykstra","","Rick","Conservative","Conservateur",Y,N,82
35089,"St. Catharines","St. Catharines"," 2","St. Catharines",N,N,"",0,457,"Erskine-Fournier","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,38
35089,"St. Catharines","St. Catharines"," 2","St. Catharines",N,N,"",0,457,"Fannon","","Jim","Green Party","Parti Vert",N,N,5
35089,"St. Catharines","St. Catharines"," 2","St. Catharines",N,N,"",0,457,"Waziruddin","","Saleh","Communist","Communiste",N,N,0
35089,"St. Catharines","St. Catharines"," 3","St. Catharines",N,N,"",2,462,"Bittle","","Chris","Liberal","Libéral",N,Y,105
35089,"St. Catharines","St. Catharines"," 3","St. Catharines",N,N,"",2,462,"Dykstra","","Rick","Conservative","Conservateur",Y,N,110
35089,"St. Catharines","St. Catharines"," 3","St. Catharines",N,N,"",2,462,"Erskine-Fournier","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,43
35089,"St. Catharines","St. Catharines"," 3","St. Catharines",N,N,"",2,462,"Fannon","","Jim","Green Party","Parti Vert",N,N,1
35089,"St. Catharines","St. Catharines"," 3","St. Catharines",N,N,"",2,462,"Waziruddin","","Saleh","Communist","Communiste",N,N,1
35089,"St. Catharines","St. Catharines"," 4","St. Catharines",N,N,"",2,444,"Bittle","","Chris","Liberal","Libéral",N,Y,109
35089,"St. Catharines","St. Catharines"," 4","St. Catharines",N,N,"",2,444,"Dykstra","","Rick","Conservative","Conservateur",Y,N,106
35089,"St. Catharines","St. Catharines"," 4","St. Catharines",N,N,"",2,444,"Erskine-Fournier","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,35
35089,"St. Catharines","St. Catharines"," 4","St. Catharines",N,N,"",2,444,"Fannon","","Jim","Green Party","Parti Vert",N,N,6
35089,"St. Catharines","St. Catharines"," 4","St. Catharines",N,N,"",2,444,"Waziruddin","","Saleh","Communist","Communiste",N,N,0
35089,"St. Catharines","St. Catharines"," 5","St. Catharines",N,N,"",0,438,"Bittle","","Chris","Liberal","Libéral",N,Y,110
35089,"St. Catharines","St. Catharines"," 5","St. Catharines",N,N,"",0,438,"Dykstra","","Rick","Conservative","Conservateur",Y,N,124
35089,"St. Catharines","St. Catharines"," 5","St. Catharines",N,N,"",0,438,"Erskine-Fournier","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,26
35089,"St. Catharines","St. Catharines"," 5","St. Catharines",N,N,"",0,438,"Fannon","","Jim","Green Party","Parti Vert",N,N,4
35089,"St. Catharines","St. Catharines"," 5","St. Catharines",N,N,"",0,438,"Waziruddin","","Saleh","Communist","Communiste",N,N,2
35089,"St. Catharines","St. Catharines"," 6","St. Catharines",N,N,"",0,386,"Bittle","","Chris","Liberal","Libéral",N,Y,85
