Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1A","Salluit",N,N,"",2,372,"Benoît","","Patrick","Green Party","Parti Vert",N,N,6
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1A","Salluit",N,N,"",2,372,"Dufour","","Pierre","Liberal","Libéral",N,N,70
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1A","Salluit",N,N,"",2,372,"Ferland","","Luc","Bloc Québécois","Bloc Québécois",N,N,9
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1A","Salluit",N,N,"",2,372,"Gagnon","","Mario","Rhinoceros","Rhinocéros",N,N,5
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1A","Salluit",N,N,"",2,372,"Hébert","","Steven","Conservative","Conservateur",N,N,17
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1A","Salluit",N,N,"",2,372,"Saganash","","Romeo","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,70
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1B","Salluit",N,N,"",1,367,"Benoît","","Patrick","Green Party","Parti Vert",N,N,6
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1B","Salluit",N,N,"",1,367,"Dufour","","Pierre","Liberal","Libéral",N,N,59
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1B","Salluit",N,N,"",1,367,"Ferland","","Luc","Bloc Québécois","Bloc Québécois",N,N,4
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1B","Salluit",N,N,"",1,367,"Gagnon","","Mario","Rhinoceros","Rhinocéros",N,N,3
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1B","Salluit",N,N,"",1,367,"Hébert","","Steven","Conservative","Conservateur",N,N,19
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 1B","Salluit",N,N,"",1,367,"Saganash","","Romeo","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,70
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 2","Ivujivik",N,N,"",0,223,"Benoît","","Patrick","Green Party","Parti Vert",N,N,10
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 2","Ivujivik",N,N,"",0,223,"Dufour","","Pierre","Liberal","Libéral",N,N,42
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 2","Ivujivik",N,N,"",0,223,"Ferland","","Luc","Bloc Québécois","Bloc Québécois",N,N,9
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 2","Ivujivik",N,N,"",0,223,"Gagnon","","Mario","Rhinoceros","Rhinocéros",N,N,2
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 2","Ivujivik",N,N,"",0,223,"Hébert","","Steven","Conservative","Conservateur",N,N,12
24001,"Abitibi--Baie-James--Nunavik--Eeyou","Abitibi--Baie-James--Nunavik--Eeyou"," 2","Ivujivik",N,N,"",0,223,"Saganash","","Romeo","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,41
