Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 1","Uxbridge",N,N,"",1,472,"Chisu","","Corneliu","Conservative","Conservateur",Y,N,147
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 1","Uxbridge",N,N,"",1,472,"Downward","","Pamela","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 1","Uxbridge",N,N,"",1,472,"Navarro","","Anthony Jordan","Green Party","Parti Vert",N,N,15
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 1","Uxbridge",N,N,"",1,472,"O'Connell","","Jennifer","Liberal","Libéral",N,Y,79
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 2","Uxbridge",N,N,"",0,409,"Chisu","","Corneliu","Conservative","Conservateur",Y,N,121
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 2","Uxbridge",N,N,"",0,409,"Downward","","Pamela","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 2","Uxbridge",N,N,"",0,409,"Navarro","","Anthony Jordan","Green Party","Parti Vert",N,N,8
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 2","Uxbridge",N,N,"",0,409,"O'Connell","","Jennifer","Liberal","Libéral",N,Y,80
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 3","Uxbridge",N,N,"",0,378,"Chisu","","Corneliu","Conservative","Conservateur",Y,N,101
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 3","Uxbridge",N,N,"",0,378,"Downward","","Pamela","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 3","Uxbridge",N,N,"",0,378,"Navarro","","Anthony Jordan","Green Party","Parti Vert",N,N,13
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 3","Uxbridge",N,N,"",0,378,"O'Connell","","Jennifer","Liberal","Libéral",N,Y,87
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 4","Uxbridge",N,N,"",1,314,"Chisu","","Corneliu","Conservative","Conservateur",Y,N,103
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 4","Uxbridge",N,N,"",1,314,"Downward","","Pamela","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 4","Uxbridge",N,N,"",1,314,"Navarro","","Anthony Jordan","Green Party","Parti Vert",N,N,7
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 4","Uxbridge",N,N,"",1,314,"O'Connell","","Jennifer","Liberal","Libéral",N,Y,63
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 5","Uxbridge",N,N,"",0,233,"Chisu","","Corneliu","Conservative","Conservateur",Y,N,55
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 5","Uxbridge",N,N,"",0,233,"Downward","","Pamela","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 5","Uxbridge",N,N,"",0,233,"Navarro","","Anthony Jordan","Green Party","Parti Vert",N,N,9
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 5","Uxbridge",N,N,"",0,233,"O'Connell","","Jennifer","Liberal","Libéral",N,Y,29
35085,"Pickering--Uxbridge","Pickering--Uxbridge"," 6","Uxbridge",N,N,"",0,384,"Chisu","","Corneliu","Conservative","Conservateur",Y,N,116
