Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
12006,"Kings--Hants","Kings--Hants"," 1","Scots Bay",N,N,"",0,235,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 1","Scots Bay",N,N,"",0,235,"Brison","","Scott","Liberal","Libéral",Y,Y,61
12006,"Kings--Hants","Kings--Hants"," 1","Scots Bay",N,N,"",0,235,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,31
12006,"Kings--Hants","Kings--Hants"," 1","Scots Bay",N,N,"",0,235,"Mullan","","Bob","Conservative","Conservateur",N,N,53
12006,"Kings--Hants","Kings--Hants"," 1","Scots Bay",N,N,"",0,235,"Richardson","","Sheila","Green Party","Parti Vert",N,N,7
12006,"Kings--Hants","Kings--Hants"," 2","Pereaux",N,N,"",1,294,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 2","Pereaux",N,N,"",1,294,"Brison","","Scott","Liberal","Libéral",Y,Y,79
12006,"Kings--Hants","Kings--Hants"," 2","Pereaux",N,N,"",1,294,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,33
12006,"Kings--Hants","Kings--Hants"," 2","Pereaux",N,N,"",1,294,"Mullan","","Bob","Conservative","Conservateur",N,N,48
12006,"Kings--Hants","Kings--Hants"," 2","Pereaux",N,N,"",1,294,"Richardson","","Sheila","Green Party","Parti Vert",N,N,4
12006,"Kings--Hants","Kings--Hants"," 3","Canning",N,N,"",0,531,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,4
12006,"Kings--Hants","Kings--Hants"," 3","Canning",N,N,"",0,531,"Brison","","Scott","Liberal","Libéral",Y,Y,141
12006,"Kings--Hants","Kings--Hants"," 3","Canning",N,N,"",0,531,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,76
12006,"Kings--Hants","Kings--Hants"," 3","Canning",N,N,"",0,531,"Mullan","","Bob","Conservative","Conservateur",N,N,98
12006,"Kings--Hants","Kings--Hants"," 3","Canning",N,N,"",0,531,"Richardson","","Sheila","Green Party","Parti Vert",N,N,8
12006,"Kings--Hants","Kings--Hants"," 4","Sheffield Mills",N,N,"",1,227,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 4","Sheffield Mills",N,N,"",1,227,"Brison","","Scott","Liberal","Libéral",Y,Y,49
12006,"Kings--Hants","Kings--Hants"," 4","Sheffield Mills",N,N,"",1,227,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,15
12006,"Kings--Hants","Kings--Hants"," 4","Sheffield Mills",N,N,"",1,227,"Mullan","","Bob","Conservative","Conservateur",N,N,48
12006,"Kings--Hants","Kings--Hants"," 4","Sheffield Mills",N,N,"",1,227,"Richardson","","Sheila","Green Party","Parti Vert",N,N,1
12006,"Kings--Hants","Kings--Hants"," 5","Canard",N,N,"",3,414,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,3
12006,"Kings--Hants","Kings--Hants"," 5","Canard",N,N,"",3,414,"Brison","","Scott","Liberal","Libéral",Y,Y,116
12006,"Kings--Hants","Kings--Hants"," 5","Canard",N,N,"",3,414,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,32
12006,"Kings--Hants","Kings--Hants"," 5","Canard",N,N,"",3,414,"Mullan","","Bob","Conservative","Conservateur",N,N,104
12006,"Kings--Hants","Kings--Hants"," 5","Canard",N,N,"",3,414,"Richardson","","Sheila","Green Party","Parti Vert",N,N,6
12006,"Kings--Hants","Kings--Hants"," 6","Canning",N,N,"",0,448,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 6","Canning",N,N,"",0,448,"Brison","","Scott","Liberal","Libéral",Y,Y,97
12006,"Kings--Hants","Kings--Hants"," 6","Canning",N,N,"",0,448,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,50
12006,"Kings--Hants","Kings--Hants"," 6","Canning",N,N,"",0,448,"Mullan","","Bob","Conservative","Conservateur",N,N,77
12006,"Kings--Hants","Kings--Hants"," 6","Canning",N,N,"",0,448,"Richardson","","Sheila","Green Party","Parti Vert",N,N,5
12006,"Kings--Hants","Kings--Hants"," 7","Canning",N,N,"",0,290,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 7","Canning",N,N,"",0,290,"Brison","","Scott","Liberal","Libéral",Y,Y,69
12006,"Kings--Hants","Kings--Hants"," 7","Canning",N,N,"",0,290,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,28
12006,"Kings--Hants","Kings--Hants"," 7","Canning",N,N,"",0,290,"Mullan","","Bob","Conservative","Conservateur",N,N,69
12006,"Kings--Hants","Kings--Hants"," 7","Canning",N,N,"",0,290,"Richardson","","Sheila","Green Party","Parti Vert",N,N,6
12006,"Kings--Hants","Kings--Hants"," 8","Kingsport",N,N,"",0,279,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,0
12006,"Kings--Hants","Kings--Hants"," 8","Kingsport",N,N,"",0,279,"Brison","","Scott","Liberal","Libéral",Y,Y,86
12006,"Kings--Hants","Kings--Hants"," 8","Kingsport",N,N,"",0,279,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,48
12006,"Kings--Hants","Kings--Hants"," 8","Kingsport",N,N,"",0,279,"Mullan","","Bob","Conservative","Conservateur",N,N,44
12006,"Kings--Hants","Kings--Hants"," 8","Kingsport",N,N,"",0,279,"Richardson","","Sheila","Green Party","Parti Vert",N,N,2
12006,"Kings--Hants","Kings--Hants"," 9","Port Williams",N,N,"",0,383,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,3
12006,"Kings--Hants","Kings--Hants"," 9","Port Williams",N,N,"",0,383,"Brison","","Scott","Liberal","Libéral",Y,Y,98
12006,"Kings--Hants","Kings--Hants"," 9","Port Williams",N,N,"",0,383,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,44
12006,"Kings--Hants","Kings--Hants"," 9","Port Williams",N,N,"",0,383,"Mullan","","Bob","Conservative","Conservateur",N,N,92
12006,"Kings--Hants","Kings--Hants"," 9","Port Williams",N,N,"",0,383,"Richardson","","Sheila","Green Party","Parti Vert",N,N,7
12006,"Kings--Hants","Kings--Hants"," 10A","Port Williams",N,N,"",1,313,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,1
12006,"Kings--Hants","Kings--Hants"," 10A","Port Williams",N,N,"",1,313,"Brison","","Scott","Liberal","Libéral",Y,Y,100
12006,"Kings--Hants","Kings--Hants"," 10A","Port Williams",N,N,"",1,313,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,33
12006,"Kings--Hants","Kings--Hants"," 10A","Port Williams",N,N,"",1,313,"Mullan","","Bob","Conservative","Conservateur",N,N,71
12006,"Kings--Hants","Kings--Hants"," 10A","Port Williams",N,N,"",1,313,"Richardson","","Sheila","Green Party","Parti Vert",N,N,5
12006,"Kings--Hants","Kings--Hants"," 10B","Port Williams",N,N,"",0,311,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 10B","Port Williams",N,N,"",0,311,"Brison","","Scott","Liberal","Libéral",Y,Y,136
12006,"Kings--Hants","Kings--Hants"," 10B","Port Williams",N,N,"",0,311,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,31
12006,"Kings--Hants","Kings--Hants"," 10B","Port Williams",N,N,"",0,311,"Mullan","","Bob","Conservative","Conservateur",N,N,59
12006,"Kings--Hants","Kings--Hants"," 10B","Port Williams",N,N,"",0,311,"Richardson","","Sheila","Green Party","Parti Vert",N,N,6
12006,"Kings--Hants","Kings--Hants"," 11","Port Williams",N,N,"",0,392,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,1
12006,"Kings--Hants","Kings--Hants"," 11","Port Williams",N,N,"",0,392,"Brison","","Scott","Liberal","Libéral",Y,Y,119
12006,"Kings--Hants","Kings--Hants"," 11","Port Williams",N,N,"",0,392,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,42
12006,"Kings--Hants","Kings--Hants"," 11","Port Williams",N,N,"",0,392,"Mullan","","Bob","Conservative","Conservateur",N,N,79
12006,"Kings--Hants","Kings--Hants"," 11","Port Williams",N,N,"",0,392,"Richardson","","Sheila","Green Party","Parti Vert",N,N,5
12006,"Kings--Hants","Kings--Hants"," 12","Kentville",N,N,"",0,214,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,1
12006,"Kings--Hants","Kings--Hants"," 12","Kentville",N,N,"",0,214,"Brison","","Scott","Liberal","Libéral",Y,Y,77
12006,"Kings--Hants","Kings--Hants"," 12","Kentville",N,N,"",0,214,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,12
12006,"Kings--Hants","Kings--Hants"," 12","Kentville",N,N,"",0,214,"Mullan","","Bob","Conservative","Conservateur",N,N,51
12006,"Kings--Hants","Kings--Hants"," 12","Kentville",N,N,"",0,214,"Richardson","","Sheila","Green Party","Parti Vert",N,N,2
12006,"Kings--Hants","Kings--Hants"," 13","Kentville",N,N,"",3,431,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 13","Kentville",N,N,"",3,431,"Brison","","Scott","Liberal","Libéral",Y,Y,78
12006,"Kings--Hants","Kings--Hants"," 13","Kentville",N,N,"",3,431,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,44
12006,"Kings--Hants","Kings--Hants"," 13","Kentville",N,N,"",3,431,"Mullan","","Bob","Conservative","Conservateur",N,N,90
12006,"Kings--Hants","Kings--Hants"," 13","Kentville",N,N,"",3,431,"Richardson","","Sheila","Green Party","Parti Vert",N,N,8
12006,"Kings--Hants","Kings--Hants"," 14","Kentville",N,N,"",1,454,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 14","Kentville",N,N,"",1,454,"Brison","","Scott","Liberal","Libéral",Y,Y,66
12006,"Kings--Hants","Kings--Hants"," 14","Kentville",N,N,"",1,454,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,58
12006,"Kings--Hants","Kings--Hants"," 14","Kentville",N,N,"",1,454,"Mullan","","Bob","Conservative","Conservateur",N,N,72
12006,"Kings--Hants","Kings--Hants"," 14","Kentville",N,N,"",1,454,"Richardson","","Sheila","Green Party","Parti Vert",N,N,1
12006,"Kings--Hants","Kings--Hants"," 15","Kentville",N,N,"",2,521,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,6
12006,"Kings--Hants","Kings--Hants"," 15","Kentville",N,N,"",2,521,"Brison","","Scott","Liberal","Libéral",Y,Y,94
12006,"Kings--Hants","Kings--Hants"," 15","Kentville",N,N,"",2,521,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,69
12006,"Kings--Hants","Kings--Hants"," 15","Kentville",N,N,"",2,521,"Mullan","","Bob","Conservative","Conservateur",N,N,107
12006,"Kings--Hants","Kings--Hants"," 15","Kentville",N,N,"",2,521,"Richardson","","Sheila","Green Party","Parti Vert",N,N,2
12006,"Kings--Hants","Kings--Hants"," 16","Aldershot",N,N,"",1,234,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,1
12006,"Kings--Hants","Kings--Hants"," 16","Aldershot",N,N,"",1,234,"Brison","","Scott","Liberal","Libéral",Y,Y,40
12006,"Kings--Hants","Kings--Hants"," 16","Aldershot",N,N,"",1,234,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,21
12006,"Kings--Hants","Kings--Hants"," 16","Aldershot",N,N,"",1,234,"Mullan","","Bob","Conservative","Conservateur",N,N,37
12006,"Kings--Hants","Kings--Hants"," 16","Aldershot",N,N,"",1,234,"Richardson","","Sheila","Green Party","Parti Vert",N,N,2
12006,"Kings--Hants","Kings--Hants"," 17","Kentville",N,N,"",0,378,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,3
12006,"Kings--Hants","Kings--Hants"," 17","Kentville",N,N,"",0,378,"Brison","","Scott","Liberal","Libéral",Y,Y,86
12006,"Kings--Hants","Kings--Hants"," 17","Kentville",N,N,"",0,378,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,45
12006,"Kings--Hants","Kings--Hants"," 17","Kentville",N,N,"",0,378,"Mullan","","Bob","Conservative","Conservateur",N,N,84
12006,"Kings--Hants","Kings--Hants"," 17","Kentville",N,N,"",0,378,"Richardson","","Sheila","Green Party","Parti Vert",N,N,4
12006,"Kings--Hants","Kings--Hants"," 18","Kentville",N,N,"",0,270,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,3
12006,"Kings--Hants","Kings--Hants"," 18","Kentville",N,N,"",0,270,"Brison","","Scott","Liberal","Libéral",Y,Y,42
12006,"Kings--Hants","Kings--Hants"," 18","Kentville",N,N,"",0,270,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,40
12006,"Kings--Hants","Kings--Hants"," 18","Kentville",N,N,"",0,270,"Mullan","","Bob","Conservative","Conservateur",N,N,56
12006,"Kings--Hants","Kings--Hants"," 18","Kentville",N,N,"",0,270,"Richardson","","Sheila","Green Party","Parti Vert",N,N,1
12006,"Kings--Hants","Kings--Hants"," 19","Aldershot",N,N,"",4,414,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 19","Aldershot",N,N,"",4,414,"Brison","","Scott","Liberal","Libéral",Y,Y,82
12006,"Kings--Hants","Kings--Hants"," 19","Aldershot",N,N,"",4,414,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,57
12006,"Kings--Hants","Kings--Hants"," 19","Aldershot",N,N,"",4,414,"Mullan","","Bob","Conservative","Conservateur",N,N,70
12006,"Kings--Hants","Kings--Hants"," 19","Aldershot",N,N,"",4,414,"Richardson","","Sheila","Green Party","Parti Vert",N,N,3
12006,"Kings--Hants","Kings--Hants"," 20","Centreville",N,N,"",2,398,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,4
12006,"Kings--Hants","Kings--Hants"," 20","Centreville",N,N,"",2,398,"Brison","","Scott","Liberal","Libéral",Y,Y,68
12006,"Kings--Hants","Kings--Hants"," 20","Centreville",N,N,"",2,398,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,46
12006,"Kings--Hants","Kings--Hants"," 20","Centreville",N,N,"",2,398,"Mullan","","Bob","Conservative","Conservateur",N,N,101
12006,"Kings--Hants","Kings--Hants"," 20","Centreville",N,N,"",2,398,"Richardson","","Sheila","Green Party","Parti Vert",N,N,5
12006,"Kings--Hants","Kings--Hants"," 21","Centreville",N,N,"",1,378,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,3
12006,"Kings--Hants","Kings--Hants"," 21","Centreville",N,N,"",1,378,"Brison","","Scott","Liberal","Libéral",Y,Y,92
12006,"Kings--Hants","Kings--Hants"," 21","Centreville",N,N,"",1,378,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,37
12006,"Kings--Hants","Kings--Hants"," 21","Centreville",N,N,"",1,378,"Mullan","","Bob","Conservative","Conservateur",N,N,85
12006,"Kings--Hants","Kings--Hants"," 21","Centreville",N,N,"",1,378,"Richardson","","Sheila","Green Party","Parti Vert",N,N,4
12006,"Kings--Hants","Kings--Hants"," 22","Centreville",N,N,"",0,513,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 22","Centreville",N,N,"",0,513,"Brison","","Scott","Liberal","Libéral",Y,Y,94
12006,"Kings--Hants","Kings--Hants"," 22","Centreville",N,N,"",0,513,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,49
12006,"Kings--Hants","Kings--Hants"," 22","Centreville",N,N,"",0,513,"Mullan","","Bob","Conservative","Conservateur",N,N,107
12006,"Kings--Hants","Kings--Hants"," 22","Centreville",N,N,"",0,513,"Richardson","","Sheila","Green Party","Parti Vert",N,N,5
12006,"Kings--Hants","Kings--Hants"," 23","Centreville",N,N,"",1,318,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,0
12006,"Kings--Hants","Kings--Hants"," 23","Centreville",N,N,"",1,318,"Brison","","Scott","Liberal","Libéral",Y,Y,54
12006,"Kings--Hants","Kings--Hants"," 23","Centreville",N,N,"",1,318,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,32
12006,"Kings--Hants","Kings--Hants"," 23","Centreville",N,N,"",1,318,"Mullan","","Bob","Conservative","Conservateur",N,N,86
12006,"Kings--Hants","Kings--Hants"," 23","Centreville",N,N,"",1,318,"Richardson","","Sheila","Green Party","Parti Vert",N,N,5
12006,"Kings--Hants","Kings--Hants"," 24","Glenmont",N,N,"",2,375,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 24","Glenmont",N,N,"",2,375,"Brison","","Scott","Liberal","Libéral",Y,Y,79
12006,"Kings--Hants","Kings--Hants"," 24","Glenmont",N,N,"",2,375,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,53
12006,"Kings--Hants","Kings--Hants"," 24","Glenmont",N,N,"",2,375,"Mullan","","Bob","Conservative","Conservateur",N,N,46
12006,"Kings--Hants","Kings--Hants"," 24","Glenmont",N,N,"",2,375,"Richardson","","Sheila","Green Party","Parti Vert",N,N,13
12006,"Kings--Hants","Kings--Hants"," 25","Halls Harbour",N,N,"",0,297,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,2
12006,"Kings--Hants","Kings--Hants"," 25","Halls Harbour",N,N,"",0,297,"Brison","","Scott","Liberal","Libéral",Y,Y,64
12006,"Kings--Hants","Kings--Hants"," 25","Halls Harbour",N,N,"",0,297,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,25
12006,"Kings--Hants","Kings--Hants"," 25","Halls Harbour",N,N,"",0,297,"Mullan","","Bob","Conservative","Conservateur",N,N,58
12006,"Kings--Hants","Kings--Hants"," 25","Halls Harbour",N,N,"",0,297,"Richardson","","Sheila","Green Party","Parti Vert",N,N,3
12006,"Kings--Hants","Kings--Hants"," 26","Canada Creek",N,N,"",0,130,"Anthony","","Chummy","Marijuana Party","Parti Marijuana",N,N,0
12006,"Kings--Hants","Kings--Hants"," 26","Canada Creek",N,N,"",0,130,"Brison","","Scott","Liberal","Libéral",Y,Y,38
12006,"Kings--Hants","Kings--Hants"," 26","Canada Creek",N,N,"",0,130,"DeWolfe","","Mary","N.D.P.","N.P.D.",N,N,18
12006,"Kings--Hants","Kings--Hants"," 26","Canada Creek",N,N,"",0,130,"Mullan","","Bob","Conservative","Conservateur",N,N,29
