Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35022,"Etobicoke Centre","Etobicoke-Centre"," 1","Etobicoke",N,N,"",2,380,"Cameron","","Cynthia","N.D.P.","N.P.D.",N,N,22
35022,"Etobicoke Centre","Etobicoke-Centre"," 1","Etobicoke",N,N,"",2,380,"Dundas","","Norman","PC Party","Parti PC",N,N,2
35022,"Etobicoke Centre","Etobicoke-Centre"," 1","Etobicoke",N,N,"",2,380,"Kuhn","","Axel","Conservative","Conservateur",N,N,79
35022,"Etobicoke Centre","Etobicoke-Centre"," 1","Etobicoke",N,N,"",2,380,"Tremblay","","France","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35022,"Etobicoke Centre","Etobicoke-Centre"," 1","Etobicoke",N,N,"",2,380,"Vanderheyden","","John","Green Party","Parti Vert",N,N,9
35022,"Etobicoke Centre","Etobicoke-Centre"," 1","Etobicoke",N,N,"",2,380,"Wrzesnewskyj","","Borys","Liberal","Libéral",Y,Y,122
35022,"Etobicoke Centre","Etobicoke-Centre"," 2","Etobicoke",N,N,"",1,419,"Cameron","","Cynthia","N.D.P.","N.P.D.",N,N,23
35022,"Etobicoke Centre","Etobicoke-Centre"," 2","Etobicoke",N,N,"",1,419,"Dundas","","Norman","PC Party","Parti PC",N,N,3
35022,"Etobicoke Centre","Etobicoke-Centre"," 2","Etobicoke",N,N,"",1,419,"Kuhn","","Axel","Conservative","Conservateur",N,N,75
35022,"Etobicoke Centre","Etobicoke-Centre"," 2","Etobicoke",N,N,"",1,419,"Tremblay","","France","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35022,"Etobicoke Centre","Etobicoke-Centre"," 2","Etobicoke",N,N,"",1,419,"Vanderheyden","","John","Green Party","Parti Vert",N,N,11
35022,"Etobicoke Centre","Etobicoke-Centre"," 2","Etobicoke",N,N,"",1,419,"Wrzesnewskyj","","Borys","Liberal","Libéral",Y,Y,181
35022,"Etobicoke Centre","Etobicoke-Centre"," 3","Etobicoke",N,N,"",1,349,"Cameron","","Cynthia","N.D.P.","N.P.D.",N,N,17
35022,"Etobicoke Centre","Etobicoke-Centre"," 3","Etobicoke",N,N,"",1,349,"Dundas","","Norman","PC Party","Parti PC",N,N,1
35022,"Etobicoke Centre","Etobicoke-Centre"," 3","Etobicoke",N,N,"",1,349,"Kuhn","","Axel","Conservative","Conservateur",N,N,58
35022,"Etobicoke Centre","Etobicoke-Centre"," 3","Etobicoke",N,N,"",1,349,"Tremblay","","France","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35022,"Etobicoke Centre","Etobicoke-Centre"," 3","Etobicoke",N,N,"",1,349,"Vanderheyden","","John","Green Party","Parti Vert",N,N,5
35022,"Etobicoke Centre","Etobicoke-Centre"," 3","Etobicoke",N,N,"",1,349,"Wrzesnewskyj","","Borys","Liberal","Libéral",Y,Y,129
35022,"Etobicoke Centre","Etobicoke-Centre"," 4","Etobicoke",N,N,"",3,315,"Cameron","","Cynthia","N.D.P.","N.P.D.",N,N,28
35022,"Etobicoke Centre","Etobicoke-Centre"," 4","Etobicoke",N,N,"",3,315,"Dundas","","Norman","PC Party","Parti PC",N,N,1
35022,"Etobicoke Centre","Etobicoke-Centre"," 4","Etobicoke",N,N,"",3,315,"Kuhn","","Axel","Conservative","Conservateur",N,N,47
35022,"Etobicoke Centre","Etobicoke-Centre"," 4","Etobicoke",N,N,"",3,315,"Tremblay","","France","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35022,"Etobicoke Centre","Etobicoke-Centre"," 4","Etobicoke",N,N,"",3,315,"Vanderheyden","","John","Green Party","Parti Vert",N,N,3
35022,"Etobicoke Centre","Etobicoke-Centre"," 4","Etobicoke",N,N,"",3,315,"Wrzesnewskyj","","Borys","Liberal","Libéral",Y,Y,78
35022,"Etobicoke Centre","Etobicoke-Centre"," 5","Etobicoke",N,N,"",3,313,"Cameron","","Cynthia","N.D.P.","N.P.D.",N,N,21
35022,"Etobicoke Centre","Etobicoke-Centre"," 5","Etobicoke",N,N,"",3,313,"Dundas","","Norman","PC Party","Parti PC",N,N,1
35022,"Etobicoke Centre","Etobicoke-Centre"," 5","Etobicoke",N,N,"",3,313,"Kuhn","","Axel","Conservative","Conservateur",N,N,77
35022,"Etobicoke Centre","Etobicoke-Centre"," 5","Etobicoke",N,N,"",3,313,"Tremblay","","France","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35022,"Etobicoke Centre","Etobicoke-Centre"," 5","Etobicoke",N,N,"",3,313,"Vanderheyden","","John","Green Party","Parti Vert",N,N,10
35022,"Etobicoke Centre","Etobicoke-Centre"," 5","Etobicoke",N,N,"",3,313,"Wrzesnewskyj","","Borys","Liberal","Libéral",Y,Y,113
35022,"Etobicoke Centre","Etobicoke-Centre"," 6","Etobicoke",N,N,"",0,356,"Cameron","","Cynthia","N.D.P.","N.P.D.",N,N,27
35022,"Etobicoke Centre","Etobicoke-Centre"," 6","Etobicoke",N,N,"",0,356,"Dundas","","Norman","PC Party","Parti PC",N,N,4
35022,"Etobicoke Centre","Etobicoke-Centre"," 6","Etobicoke",N,N,"",0,356,"Kuhn","","Axel","Conservative","Conservateur",N,N,69
