Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
48007,"Calgary Southeast","Calgary-Sud-Est"," 1","Calgary",N,N,"",0,308,"Gutoski","","Gus","Green Party","Parti Vert",N,N,16
48007,"Calgary Southeast","Calgary-Sud-Est"," 1","Calgary",N,N,"",0,308,"Kenney","","Jason","Conservative","Conservateur",Y,Y,163
48007,"Calgary Southeast","Calgary-Sud-Est"," 1","Calgary",N,N,"",0,308,"Leavitt","","Eric","N.D.P.","N.P.D.",N,N,12
48007,"Calgary Southeast","Calgary-Sud-Est"," 1","Calgary",N,N,"",0,308,"Ludwar","","James","Liberal","Libéral",N,N,12
48007,"Calgary Southeast","Calgary-Sud-Est"," 2","Calgary",N,N,"",0,340,"Gutoski","","Gus","Green Party","Parti Vert",N,N,25
48007,"Calgary Southeast","Calgary-Sud-Est"," 2","Calgary",N,N,"",0,340,"Kenney","","Jason","Conservative","Conservateur",Y,Y,161
48007,"Calgary Southeast","Calgary-Sud-Est"," 2","Calgary",N,N,"",0,340,"Leavitt","","Eric","N.D.P.","N.P.D.",N,N,17
48007,"Calgary Southeast","Calgary-Sud-Est"," 2","Calgary",N,N,"",0,340,"Ludwar","","James","Liberal","Libéral",N,N,18
48007,"Calgary Southeast","Calgary-Sud-Est"," 3","Calgary",N,N,"",3,451,"Gutoski","","Gus","Green Party","Parti Vert",N,N,12
48007,"Calgary Southeast","Calgary-Sud-Est"," 3","Calgary",N,N,"",3,451,"Kenney","","Jason","Conservative","Conservateur",Y,Y,198
48007,"Calgary Southeast","Calgary-Sud-Est"," 3","Calgary",N,N,"",3,451,"Leavitt","","Eric","N.D.P.","N.P.D.",N,N,23
48007,"Calgary Southeast","Calgary-Sud-Est"," 3","Calgary",N,N,"",3,451,"Ludwar","","James","Liberal","Libéral",N,N,27
48007,"Calgary Southeast","Calgary-Sud-Est"," 4","Calgary",N,N,"",2,292,"Gutoski","","Gus","Green Party","Parti Vert",N,N,11
48007,"Calgary Southeast","Calgary-Sud-Est"," 4","Calgary",N,N,"",2,292,"Kenney","","Jason","Conservative","Conservateur",Y,Y,125
48007,"Calgary Southeast","Calgary-Sud-Est"," 4","Calgary",N,N,"",2,292,"Leavitt","","Eric","N.D.P.","N.P.D.",N,N,20
48007,"Calgary Southeast","Calgary-Sud-Est"," 4","Calgary",N,N,"",2,292,"Ludwar","","James","Liberal","Libéral",N,N,17
48007,"Calgary Southeast","Calgary-Sud-Est"," 5","Calgary",N,N,"",1,369,"Gutoski","","Gus","Green Party","Parti Vert",N,N,20
