Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24025,"Joliette","Joliette"," 1","Manawan",N,N,"13",0,75,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,0
24025,"Joliette","Joliette"," 1","Manawan",N,N,"13",0,75,"Leclerc","","Gérard","Liberal","Libéral",N,N,0
24025,"Joliette","Joliette"," 1","Manawan",N,N,"13",0,75,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,0
24025,"Joliette","Joliette"," 1","Manawan",N,N,"13",0,75,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,0
24025,"Joliette","Joliette"," 1","Manawan",N,N,"13",0,75,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,0
24025,"Joliette","Joliette"," 2A","Manawan",N,N,"",2,459,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,24
24025,"Joliette","Joliette"," 2A","Manawan",N,N,"",2,459,"Leclerc","","Gérard","Liberal","Libéral",N,N,35
24025,"Joliette","Joliette"," 2A","Manawan",N,N,"",2,459,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,2
24025,"Joliette","Joliette"," 2A","Manawan",N,N,"",2,459,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,44
24025,"Joliette","Joliette"," 2A","Manawan",N,N,"",2,459,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,4
24025,"Joliette","Joliette"," 2B","Manawan",N,N,"",0,548,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,13
24025,"Joliette","Joliette"," 2B","Manawan",N,N,"",0,548,"Leclerc","","Gérard","Liberal","Libéral",N,N,61
24025,"Joliette","Joliette"," 2B","Manawan",N,N,"",0,548,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,3
24025,"Joliette","Joliette"," 2B","Manawan",N,N,"",0,548,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,46
24025,"Joliette","Joliette"," 2B","Manawan",N,N,"",0,548,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,4
24025,"Joliette","Joliette"," 3","Saint-Michel-des-Saints",N,N,"",2,315,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,25
24025,"Joliette","Joliette"," 3","Saint-Michel-des-Saints",N,N,"",2,315,"Leclerc","","Gérard","Liberal","Libéral",N,N,6
24025,"Joliette","Joliette"," 3","Saint-Michel-des-Saints",N,N,"",2,315,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,5
24025,"Joliette","Joliette"," 3","Saint-Michel-des-Saints",N,N,"",2,315,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,106
24025,"Joliette","Joliette"," 3","Saint-Michel-des-Saints",N,N,"",2,315,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,8
24025,"Joliette","Joliette"," 4","Saint-Michel-des-Saints",N,N,"",2,387,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,61
24025,"Joliette","Joliette"," 4","Saint-Michel-des-Saints",N,N,"",2,387,"Leclerc","","Gérard","Liberal","Libéral",N,N,14
24025,"Joliette","Joliette"," 4","Saint-Michel-des-Saints",N,N,"",2,387,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,4
24025,"Joliette","Joliette"," 4","Saint-Michel-des-Saints",N,N,"",2,387,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,126
24025,"Joliette","Joliette"," 4","Saint-Michel-des-Saints",N,N,"",2,387,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,10
24025,"Joliette","Joliette"," 5","Saint-Michel-des-Saints",N,N,"",4,287,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,31
24025,"Joliette","Joliette"," 5","Saint-Michel-des-Saints",N,N,"",4,287,"Leclerc","","Gérard","Liberal","Libéral",N,N,26
24025,"Joliette","Joliette"," 5","Saint-Michel-des-Saints",N,N,"",4,287,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,6
24025,"Joliette","Joliette"," 5","Saint-Michel-des-Saints",N,N,"",4,287,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,62
24025,"Joliette","Joliette"," 5","Saint-Michel-des-Saints",N,N,"",4,287,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,6
24025,"Joliette","Joliette"," 6","Saint-Michel-des-Saints",N,N,"",1,466,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,71
24025,"Joliette","Joliette"," 6","Saint-Michel-des-Saints",N,N,"",1,466,"Leclerc","","Gérard","Liberal","Libéral",N,N,20
24025,"Joliette","Joliette"," 6","Saint-Michel-des-Saints",N,N,"",1,466,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,6
24025,"Joliette","Joliette"," 6","Saint-Michel-des-Saints",N,N,"",1,466,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,131
24025,"Joliette","Joliette"," 6","Saint-Michel-des-Saints",N,N,"",1,466,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,9
24025,"Joliette","Joliette"," 7","Saint-Guillaume-Nord",N,N,"3",0,30,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,0
24025,"Joliette","Joliette"," 7","Saint-Guillaume-Nord",N,N,"3",0,30,"Leclerc","","Gérard","Liberal","Libéral",N,N,0
24025,"Joliette","Joliette"," 7","Saint-Guillaume-Nord",N,N,"3",0,30,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,0
24025,"Joliette","Joliette"," 7","Saint-Guillaume-Nord",N,N,"3",0,30,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,0
24025,"Joliette","Joliette"," 7","Saint-Guillaume-Nord",N,N,"3",0,30,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,0
24025,"Joliette","Joliette"," 8","Saint-Michel-des-Saints",N,N,"",8,578,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,74
24025,"Joliette","Joliette"," 8","Saint-Michel-des-Saints",N,N,"",8,578,"Leclerc","","Gérard","Liberal","Libéral",N,N,27
24025,"Joliette","Joliette"," 8","Saint-Michel-des-Saints",N,N,"",8,578,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,7
24025,"Joliette","Joliette"," 8","Saint-Michel-des-Saints",N,N,"",8,578,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,188
24025,"Joliette","Joliette"," 8","Saint-Michel-des-Saints",N,N,"",8,578,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,13
24025,"Joliette","Joliette"," 9A","Saint-Zénon",N,N,"",2,312,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,54
24025,"Joliette","Joliette"," 9A","Saint-Zénon",N,N,"",2,312,"Leclerc","","Gérard","Liberal","Libéral",N,N,10
24025,"Joliette","Joliette"," 9A","Saint-Zénon",N,N,"",2,312,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,2
24025,"Joliette","Joliette"," 9A","Saint-Zénon",N,N,"",2,312,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,92
24025,"Joliette","Joliette"," 9A","Saint-Zénon",N,N,"",2,312,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,11
24025,"Joliette","Joliette"," 9B","Saint-Zénon",N,N,"",3,311,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,52
24025,"Joliette","Joliette"," 9B","Saint-Zénon",N,N,"",3,311,"Leclerc","","Gérard","Liberal","Libéral",N,N,12
24025,"Joliette","Joliette"," 9B","Saint-Zénon",N,N,"",3,311,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,3
24025,"Joliette","Joliette"," 9B","Saint-Zénon",N,N,"",3,311,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,91
24025,"Joliette","Joliette"," 9B","Saint-Zénon",N,N,"",3,311,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,8
24025,"Joliette","Joliette"," 10","Saint-Zénon",N,N,"",5,422,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,79
24025,"Joliette","Joliette"," 10","Saint-Zénon",N,N,"",5,422,"Leclerc","","Gérard","Liberal","Libéral",N,N,25
24025,"Joliette","Joliette"," 10","Saint-Zénon",N,N,"",5,422,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,11
24025,"Joliette","Joliette"," 10","Saint-Zénon",N,N,"",5,422,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,105
24025,"Joliette","Joliette"," 10","Saint-Zénon",N,N,"",5,422,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,15
24025,"Joliette","Joliette"," 11","Saint-Damien",N,N,"",4,518,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,83
24025,"Joliette","Joliette"," 11","Saint-Damien",N,N,"",4,518,"Leclerc","","Gérard","Liberal","Libéral",N,N,24
24025,"Joliette","Joliette"," 11","Saint-Damien",N,N,"",4,518,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,2
24025,"Joliette","Joliette"," 11","Saint-Damien",N,N,"",4,518,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,177
24025,"Joliette","Joliette"," 11","Saint-Damien",N,N,"",4,518,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,13
24025,"Joliette","Joliette"," 12A","Saint-Damien",N,N,"",3,344,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,50
24025,"Joliette","Joliette"," 12A","Saint-Damien",N,N,"",3,344,"Leclerc","","Gérard","Liberal","Libéral",N,N,15
24025,"Joliette","Joliette"," 12A","Saint-Damien",N,N,"",3,344,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,9
24025,"Joliette","Joliette"," 12A","Saint-Damien",N,N,"",3,344,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,100
24025,"Joliette","Joliette"," 12A","Saint-Damien",N,N,"",3,344,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,10
24025,"Joliette","Joliette"," 12B","Saint-Damien",N,N,"",4,330,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,37
24025,"Joliette","Joliette"," 12B","Saint-Damien",N,N,"",4,330,"Leclerc","","Gérard","Liberal","Libéral",N,N,13
24025,"Joliette","Joliette"," 12B","Saint-Damien",N,N,"",4,330,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,4
24025,"Joliette","Joliette"," 12B","Saint-Damien",N,N,"",4,330,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,118
24025,"Joliette","Joliette"," 12B","Saint-Damien",N,N,"",4,330,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,15
24025,"Joliette","Joliette"," 13","Saint-Damien",N,N,"",5,445,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,77
24025,"Joliette","Joliette"," 13","Saint-Damien",N,N,"",5,445,"Leclerc","","Gérard","Liberal","Libéral",N,N,30
24025,"Joliette","Joliette"," 13","Saint-Damien",N,N,"",5,445,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,12
24025,"Joliette","Joliette"," 13","Saint-Damien",N,N,"",5,445,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,123
24025,"Joliette","Joliette"," 13","Saint-Damien",N,N,"",5,445,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,16
24025,"Joliette","Joliette"," 14","Saint-Donat",N,N,"",5,657,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,76
24025,"Joliette","Joliette"," 14","Saint-Donat",N,N,"",5,657,"Leclerc","","Gérard","Liberal","Libéral",N,N,35
24025,"Joliette","Joliette"," 14","Saint-Donat",N,N,"",5,657,"Lévêque","","Jean-François","Green Party","Parti Vert",N,N,8
24025,"Joliette","Joliette"," 14","Saint-Donat",N,N,"",5,657,"Paquette","","Pierre A.","Bloc Québécois","Bloc Québécois",Y,Y,169
24025,"Joliette","Joliette"," 14","Saint-Donat",N,N,"",5,657,"Trudeau","","Jacques","N.D.P.","N.P.D.",N,N,9
24025,"Joliette","Joliette"," 15","Saint-Donat",N,N,"",1,409,"Lavallée","","Sylvie","Conservative","Conservateur",N,N,41
24025,"Joliette","Joliette"," 15","Saint-Donat",N,N,"",1,409,"Leclerc","","Gérard","Liberal","Libéral",N,N,17
