Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
59016,"Newton--North Delta","Newton--Delta-Nord"," 1","Delta",N,N,"",2,352,"Athwal","","Sunny","Green Party","Parti Vert",N,N,10
59016,"Newton--North Delta","Newton--Delta-Nord"," 1","Delta",N,N,"",2,352,"Clegg","","Nancy","N.D.P.","N.P.D.",N,N,81
59016,"Newton--North Delta","Newton--Delta-Nord"," 1","Delta",N,N,"",2,352,"Daudharia","","Harjit","Communist","Communiste",N,N,0
59016,"Newton--North Delta","Newton--Delta-Nord"," 1","Delta",N,N,"",2,352,"Dhaliwal","","Sukh","Liberal","Libéral",N,Y,64
59016,"Newton--North Delta","Newton--Delta-Nord"," 1","Delta",N,N,"",2,352,"Eidsvik","","Phil","Conservative","Conservateur",N,N,61
59016,"Newton--North Delta","Newton--Delta-Nord"," 1","Delta",N,N,"",2,352,"Girn","","Rob","Independent","Indépendant",N,N,2
59016,"Newton--North Delta","Newton--Delta-Nord"," 1","Delta",N,N,"",2,352,"Saifie","","Mike","Independent","Indépendant",N,N,1
59016,"Newton--North Delta","Newton--Delta-Nord"," 2","Delta",N,N,"",1,444,"Athwal","","Sunny","Green Party","Parti Vert",N,N,6
59016,"Newton--North Delta","Newton--Delta-Nord"," 2","Delta",N,N,"",1,444,"Clegg","","Nancy","N.D.P.","N.P.D.",N,N,89
59016,"Newton--North Delta","Newton--Delta-Nord"," 2","Delta",N,N,"",1,444,"Daudharia","","Harjit","Communist","Communiste",N,N,1
59016,"Newton--North Delta","Newton--Delta-Nord"," 2","Delta",N,N,"",1,444,"Dhaliwal","","Sukh","Liberal","Libéral",N,Y,55
59016,"Newton--North Delta","Newton--Delta-Nord"," 2","Delta",N,N,"",1,444,"Eidsvik","","Phil","Conservative","Conservateur",N,N,120
59016,"Newton--North Delta","Newton--Delta-Nord"," 2","Delta",N,N,"",1,444,"Girn","","Rob","Independent","Indépendant",N,N,1
59016,"Newton--North Delta","Newton--Delta-Nord"," 2","Delta",N,N,"",1,444,"Saifie","","Mike","Independent","Indépendant",N,N,0
59016,"Newton--North Delta","Newton--Delta-Nord"," 3","Delta",N,N,"",2,462,"Athwal","","Sunny","Green Party","Parti Vert",N,N,8
59016,"Newton--North Delta","Newton--Delta-Nord"," 3","Delta",N,N,"",2,462,"Clegg","","Nancy","N.D.P.","N.P.D.",N,N,117
59016,"Newton--North Delta","Newton--Delta-Nord"," 3","Delta",N,N,"",2,462,"Daudharia","","Harjit","Communist","Communiste",N,N,0
59016,"Newton--North Delta","Newton--Delta-Nord"," 3","Delta",N,N,"",2,462,"Dhaliwal","","Sukh","Liberal","Libéral",N,Y,73
59016,"Newton--North Delta","Newton--Delta-Nord"," 3","Delta",N,N,"",2,462,"Eidsvik","","Phil","Conservative","Conservateur",N,N,133
59016,"Newton--North Delta","Newton--Delta-Nord"," 3","Delta",N,N,"",2,462,"Girn","","Rob","Independent","Indépendant",N,N,1
59016,"Newton--North Delta","Newton--Delta-Nord"," 3","Delta",N,N,"",2,462,"Saifie","","Mike","Independent","Indépendant",N,N,0
59016,"Newton--North Delta","Newton--Delta-Nord"," 4","Delta",N,N,"",0,432,"Athwal","","Sunny","Green Party","Parti Vert",N,N,11
59016,"Newton--North Delta","Newton--Delta-Nord"," 4","Delta",N,N,"",0,432,"Clegg","","Nancy","N.D.P.","N.P.D.",N,N,87
59016,"Newton--North Delta","Newton--Delta-Nord"," 4","Delta",N,N,"",0,432,"Daudharia","","Harjit","Communist","Communiste",N,N,0
59016,"Newton--North Delta","Newton--Delta-Nord"," 4","Delta",N,N,"",0,432,"Dhaliwal","","Sukh","Liberal","Libéral",N,Y,50
